id,name,bakery_type,is_chain,brand_name,address,street,house_number,postal_code,phone,amenities,accessibility,opening_hours,sunday_opening,website,latitude,longitude,district,neighborhood,district_id,neighborhood_id,data_source
3384534137,In den Tag hinein,artisanal,False,,"nan nan, postal_code    NaN
postal_code    NaN
Name: 624, dtype: object Berlin",,,,,Standard Bakery,Not Specified,Mo-Fr 06:00-18:00; Sa 07:00-13:00; Su 07:30-13:00,True,,52.5588442,13.4126677,Pankow,Pankow,11003003,0307,OSM
3387771578,deli am Markt,artisanal,False,,"Am Tierpark 68, postal_code    10319
postal_code      NaN
Name: 625, dtype: object Berlin",Am Tierpark,68,10319,,outdoor_seating,Partial Access,Mo-Sa 07:00-22:00,,,52.498173200000004,13.5221325,Lichtenberg,Friedrichsfelde,11011011,1101,OSM
3400566868,Dreams Bäckerei,artisanal,False,,"Hermann-Blankenstein-Straße 44, postal_code    10249
postal_code      NaN
Name: 626, dtype: object Berlin",Hermann-Blankenstein-Straße,44,10249,,outdoor_seating,Fully Accessible,"Mo-Th 06:00-19:00; Fr,Sa 06:00-20:00",,,52.522496700000005,13.4661849,Pankow,Prenzlauer Berg,11003003,0301,OSM
3400706771,Wahl,artisanal,False,,"Buntzelstraße 14, postal_code    12526
postal_code      NaN
Name: 627, dtype: object Berlin",Buntzelstraße,14,12526,,Standard Bakery,Fully Accessible,Mo-Sa 07:00-21:00,,https://baeckerwahl.de/,52.409082699999985,13.572207,Treptow-Köpenick,Bohnsdorf,11009009,0908,OSM
3409261174,SI-MA,artisanal,False,,"nan nan, postal_code    NaN
postal_code    NaN
Name: 628, dtype: object Berlin",,,,,outdoor_seating,Fully Accessible,,,,52.473869,13.4247561,Neukölln,Neukölln,11008008,0801,OSM
3425198750,got dessert?,artisanal,False,,"Gubener Straße 3a, postal_code    10243
postal_code      NaN
Name: 629, dtype: object Berlin",Gubener Straße,3a,10243,,Standard Bakery,Not Specified,,,,52.515696000000005,13.4449422,Friedrichshain-Kreuzberg,Friedrichshain,11002002,0201,OSM
3430154498,Steinecke,chain,True,Steinecke,"Seegefelder Weg 466, postal_code    13591
postal_code      NaN
Name: 630, dtype: object Berlin",Seegefelder Weg,466,13591,+49 30 30832662,Standard Bakery,Fully Accessible,Mo-Sa 06:00-19:00; Su 07:00-11:30,True,,52.5501212,13.128770300000001,Spandau,Staaken,11005005,0504,OSM
3440616219,Köse,artisanal,False,,"Schivelbeiner Straße 25, postal_code    NaN
postal_code    NaN
Name: 631, dtype: object Berlin",Schivelbeiner Straße,25,,,Standard Bakery,Not Specified,Mo-Fr 07:00-18:00; Sa-Su 07:00-16:00,True,,52.5511388,13.4048498,Pankow,Prenzlauer Berg,11003003,0301,OSM
3446653879,1001 Korn,artisanal,False,,"Leberstraße 27, postal_code    10829
postal_code      NaN
Name: 632, dtype: object Berlin",Leberstraße,27,10829,,outdoor_seating,Not Specified,Mo-Fr 06:30-17:00; Sa 08:00-14:00; Su 08:00-15:00,True,,52.48367810000001,13.3616146,Tempelhof-Schöneberg,Schöneberg,11007007,0701,OSM
3446660897,Steinecke,chain,True,Steinecke,"Kolonnenstraße 14, postal_code    10829
postal_code      NaN
Name: 633, dtype: object Berlin",Kolonnenstraße,14,10829,,Standard Bakery,Partial Access,Mo-Fr 06:30-18:00; Sa 07:00-17:00; Su 07:00-12:00,True,,52.4853512,13.3627299,Tempelhof-Schöneberg,Schöneberg,11007007,0701,OSM
3452053746,Kamps,chain,True,Kamps,"nan nan, postal_code    10439
postal_code      NaN
Name: 634, dtype: object Berlin",,,10439,,Standard Bakery,Fully Accessible,Mo-Sa 07:00-20:00,,https://kamps.de/standort/kamps-baeckerei-mit-backstube-berlin-schoenhauser-allee-arcaden,52.54964919999999,13.414906,Pankow,Prenzlauer Berg,11003003,0301,OSM
3464936408,Back-Anstalt Berlin,artisanal,False,,"Schivelbeiner Straße 48, postal_code    10439
postal_code      NaN
Name: 635, dtype: object Berlin",Schivelbeiner Straße,48,10439,,Standard Bakery,Partial Access,"Mo,Tu 05:30-18:00, Th,Fr 05:30-18:00, Sa,Su 05:30-16:00",True,,52.5505409,13.412792100000003,Pankow,Prenzlauer Berg,11003003,0301,OSM
3467329016,Cengo Back & Coffee,artisanal,False,,"nan nan, postal_code    NaN
postal_code    NaN
Name: 636, dtype: object Berlin",,,,,outdoor_seating,Partial Access,,,,52.5068452,13.422974400000001,Mitte,Mitte,11001001,0101,OSM
3474035725,Bica,artisanal,False,,"nan nan, postal_code    NaN
postal_code    NaN
Name: 637, dtype: object Berlin",,,,,Standard Bakery,Not Specified,,,,52.5125845,13.304860100000003,Charlottenburg-Wilmersdorf,Charlottenburg,11004004,0401,OSM
3488744493,Steinecke,chain,True,Steinecke,"nan nan, postal_code    NaN
postal_code    NaN
Name: 638, dtype: object Berlin",,,,,Standard Bakery,Fully Accessible,Mo-Fr 06:30-18:30; Sa 07:00-17:00; Su 07:00-12:00,True,,52.528391000000006,13.4122706,Pankow,Prenzlauer Berg,11003003,0301,OSM
3489097518,Bäckerei & Kaffee,artisanal,False,,"Lebuser Straße 12, postal_code    10243
postal_code      NaN
Name: 639, dtype: object Berlin",Lebuser Straße,12,10243,,outdoor_seating,Not Specified,"Mo-Fr 06:00-18:00; Sa,Su 07:00-16:00",True,,52.5193947,13.433115900000002,Friedrichshain-Kreuzberg,Friedrichshain,11002002,0201,OSM
3499253067,Dilan Orientalisches Fladenbrot,artisanal,False,,"Kottbusser Damm 6, postal_code    10967
postal_code      NaN
Name: 640, dtype: object Berlin",Kottbusser Damm,6,10967,,Standard Bakery,Not Specified,,,,52.49438399999999,13.4208766,Friedrichshain-Kreuzberg,Kreuzberg,11002002,0202,OSM
3503894820,Back Shop Antiochia,artisanal,False,,"Oranienstraße 167, postal_code    10999
postal_code      NaN
Name: 641, dtype: object Berlin",Oranienstraße,167,10999,,Standard Bakery,Not Specified,,,,52.50177029999999,13.4171201,Friedrichshain-Kreuzberg,Kreuzberg,11002002,0202,OSM
3518023169,Olivia,chain,True,Ismail Evren,"Danziger Straße 40, postal_code    10435
postal_code      NaN
Name: 642, dtype: object Berlin",Danziger Straße,40,10435,,Standard Bakery,Not Specified,"Mo-Fr 06:00-17:30; Sa 08:00-16:00; Su,PH 09:00-16:00",True,,52.539786400000004,13.4188409,Pankow,Prenzlauer Berg,11003003,0301,OSM
3518023182,Kollwitz,artisanal,False,,"Sredzkistraße 51, postal_code    10435
postal_code      NaN
Name: 643, dtype: object Berlin",Sredzkistraße,51,10435,,outdoor_seating,Not Specified,,,,52.5383505,13.4196967,Pankow,Prenzlauer Berg,11003003,0301,OSM
3522336605,Backelfe,artisanal,False,,"Heinersdorfer Straße 1, postal_code    13086
postal_code      NaN
Name: 644, dtype: object Berlin",Heinersdorfer Straße,1,13086,,Standard Bakery,Not Specified,Mo-Fr 06:00-18:00; Sa-Su 07:00-18:00,True,,52.55215419999999,13.430850500000002,Pankow,Weißensee,11003003,0302,OSM
3530877831,Steinecke,artisanal,False,,"nan nan, postal_code    NaN
postal_code    NaN
Name: 645, dtype: object Berlin",,,,,Standard Bakery,Fully Accessible,,,,52.505149800000005,13.3205729,Charlottenburg-Wilmersdorf,Charlottenburg,11004004,0401,OSM
3595355811,Back-Spezi,artisanal,False,,"nan nan, postal_code    NaN
postal_code    NaN
Name: 646, dtype: object Berlin",,,,,Standard Bakery,Fully Accessible,,,,52.4420993,13.5694649,Treptow-Köpenick,Köpenick,11009009,0910,OSM
3600619652,Bäcker Wiedemann,artisanal,False,,"Teltower Damm 19, postal_code    14169
postal_code      NaN
Name: 647, dtype: object Berlin",Teltower Damm,19,14169,,Standard Bakery,Not Specified,Mo-Fr 06:30-19:00; Sa 06:30-16:00; Su 07:00-12:00,True,https://baecker-wiedemann.de/,52.43318119999999,13.2597955,Steglitz-Zehlendorf,Zehlendorf,11006006,0604,OSM
3600619657,Hofpfisterei,chain,True,Hofpfisterei,"Teltower Damm 25, postal_code    NaN
postal_code    NaN
Name: 648, dtype: object Berlin",Teltower Damm,25,,,Standard Bakery,Fully Accessible,Mo-Fr 09:00-18:00; Sa 08:00-14:00,,,52.43260089999998,13.2594332,Steglitz-Zehlendorf,Zehlendorf,11006006,0604,OSM
3600619660,BioBackHaus,artisanal,False,,"Teltower Damm 7, postal_code    14169
postal_code      NaN
Name: 649, dtype: object Berlin",Teltower Damm,7,14169,,outdoor_seating,Fully Accessible,Mo-Fr 06:30-18:00; Sa 06:30-16:00; Su 07:00-14:00,True,,52.43418940000001,13.2603192,Steglitz-Zehlendorf,Zehlendorf,11006006,0604,OSM
3600707483,Schnell,artisanal,False,,"nan nan, postal_code    NaN
postal_code    NaN
Name: 650, dtype: object Berlin",,,,+49 30 96203040,Standard Bakery,Partial Access,Mo-Fr 07:00-19:00; Sa 07:00-15:00,,,52.448477600000004,13.3628457,Tempelhof-Schöneberg,Tempelhof,11007007,0703,OSM
3602855063,Coffee Back Time,artisanal,False,,"nan nan, postal_code    NaN
postal_code    NaN
Name: 651, dtype: object Berlin",,,,,Standard Bakery,Fully Accessible,,,,52.503937300000004,13.3313509,Charlottenburg-Wilmersdorf,Charlottenburg,11004004,0401,OSM
3610726359,Backwerk,chain,True,BackWerk,"nan nan, postal_code    NaN
postal_code    NaN
Name: 652, dtype: object Berlin",,,,,Standard Bakery,Fully Accessible,,,,52.5036243,13.331227,Charlottenburg-Wilmersdorf,Charlottenburg,11004004,0401,OSM
3632387404,Manstein Bäckerei,artisanal,False,,"Mansteinstraße 1, postal_code    10783
postal_code      NaN
Name: 653, dtype: object Berlin",Mansteinstraße,1,10783,,Standard Bakery,Not Specified,,,,52.49302409999999,13.3667934,Tempelhof-Schöneberg,Schöneberg,11007007,0701,OSM
3633912245,Steinecke,chain,True,Steinecke,"Leonorenstraße 73, postal_code    12247
postal_code      NaN
Name: 654, dtype: object Berlin",Leonorenstraße,73,12247,,Standard Bakery,Fully Accessible,"Mo-Fr 06:30-18:00; Sa,Su 07:00-16:00",True,,52.43865159999999,13.3442516,Steglitz-Zehlendorf,Lankwitz,11006006,0603,OSM
3633921030,Wiedemann,artisanal,False,,"nan nan, postal_code    NaN
postal_code    NaN
Name: 655, dtype: object Berlin",,,,,Standard Bakery,Not Specified,Mo-Fr 06:30-18:00; Sa 06:30-14:00; Su 08:00-12:00,True,https://baecker-wiedemann.de/,52.435921699999994,13.3447062,Steglitz-Zehlendorf,Lankwitz,11006006,0603,OSM
3634281294,endorphina,chain,True,endorphina Backkunst GmbH,"Elsenstraße 52, postal_code    12059
postal_code      NaN
Name: 656, dtype: object Berlin",Elsenstraße,52,12059,,outdoor_seating,Fully Accessible,Mo-Su 08:00-18:30,True,,52.4859986,13.4482936,Neukölln,Neukölln,11008008,0801,OSM
3666631693,Steinecke,chain,True,Steinecke,"Motzstraße 54, postal_code    10777
postal_code      NaN
Name: 657, dtype: object Berlin",Motzstraße,54,10777,,outdoor_seating,Partial Access,Mo-Fr 06:30-18:00; Sa 07:00-13:00; Su 07:00-12:00,True,,52.4962071,13.3427318,Tempelhof-Schöneberg,Schöneberg,11007007,0701,OSM
3669516501,Kleine Backstube,artisanal,False,,"Ansbacher Straße 36, postal_code    10789
postal_code      NaN
Name: 658, dtype: object Berlin",Ansbacher Straße,36,10789,,Standard Bakery,Fully Accessible,Mo-Fr 06:00-13:00,,,52.5002226,13.3408679,Tempelhof-Schöneberg,Schöneberg,11007007,0701,OSM
3680339902,Bio Company Backshop,artisanal,False,,"Fehrbelliner Platz 5, postal_code    10707
postal_code      NaN
Name: 659, dtype: object Berlin",Fehrbelliner Platz,5,10707,,Standard Bakery,Fully Accessible,"Mo-Fr 07:00-18:00, Sa 7:00-17:00",,,52.4904997,13.3131212,Charlottenburg-Wilmersdorf,Wilmersdorf,11004004,0402,OSM
3683023909,Le Crobag,chain,True,Le Crobag,"nan nan, postal_code    NaN
postal_code    NaN
Name: 660, dtype: object Berlin",,,,,Standard Bakery,Fully Accessible,"Mo-Fr 04:00-20:00; Sa,Su,PH 04:00-18:00",True,https://www.lecrobag.de/,52.546341199999986,13.3588898,Mitte,Wedding,11001001,0105,OSM
3685587135,Schnell,artisanal,False,,"Prerower Platz 1, postal_code    13051
postal_code      NaN
Name: 661, dtype: object Berlin",Prerower Platz,1,13051,,Standard Bakery,Fully Accessible,Mo-Sa 08:00-20:00,,,52.564257399999995,13.5059033,Lichtenberg,Neu-Hohenschönhausen,11011011,1109,OSM
3689369663,Steinecke,chain,True,Steinecke,"Wildenbruchstraße 23, postal_code    NaN
postal_code    NaN
Name: 662, dtype: object Berlin",Wildenbruchstraße,23,,,outdoor_seating,Not Specified,Mo-Fr 06:00-18:00; Sa 06:00-13:00; Su 07:00-12:00,True,,52.4863787,13.4465901,Neukölln,Neukölln,11008008,0801,OSM
3714148712,Wulff,artisanal,False,,"Bismarckstraße 30, postal_code    10625
postal_code      NaN
Name: 663, dtype: object Berlin",Bismarckstraße,30,10625,,Standard Bakery,Fully Accessible,Mo-Fr 06:30-16:00; Sa 07:30-13:00; Su 08:30-13:00,True,,52.51207,13.3101484,Charlottenburg-Wilmersdorf,Charlottenburg,11004004,0401,OSM
3719977813,Wieslau,artisanal,False,,"Westfälische Straße 62, postal_code    10709
postal_code      NaN
Name: 664, dtype: object Berlin",Westfälische Straße,62,10709,+49 30 6095 3095,Standard Bakery,Fully Accessible,Mo-Fr 07:00-17:00; Sa 07:30-16:00; Su 08:00-16:00,True,,52.4955776,13.2967778,Charlottenburg-Wilmersdorf,Halensee,11004004,0407,OSM
3741382987,Le Crobag,chain,True,Le Crobag,"Greifswalder Straße 81, postal_code    10405
postal_code      NaN
Name: 665, dtype: object Berlin",Greifswalder Straße,81,10405,,Standard Bakery,Fully Accessible,"Mo-Fr 04:00-20:00; PH,Sa,Su 06:00-20:00",True,,52.5406148,13.4389006,Pankow,Prenzlauer Berg,11003003,0301,OSM
3757314996,Zenkar Food,artisanal,False,,"Drontheimer Straße 16, postal_code    13359
postal_code      NaN
Name: 667, dtype: object Berlin",Drontheimer Straße,16,13359,,Standard Bakery,Not Specified,,,,52.55954070000001,13.37721,Mitte,Gesundbrunnen,11001001,0106,OSM
3760539861,Stern Bäckerei,artisanal,False,,"Brüsseler Straße 44, postal_code    13353
postal_code      NaN
Name: 668, dtype: object Berlin",Brüsseler Straße,44,13353,+49 30 45491060,outdoor_seating,Not Specified,"Mo-Fr 05:30-18:00; Sa 05:30-16:00; Su,PH 07:00-16:00",True,,52.5473154,13.3509802,Mitte,Wedding,11001001,0105,OSM
3781019179,Lindner Backkunst Hausverkauf,artisanal,False,,"Hausotterstraße 45, postal_code    13409
postal_code      NaN
Name: 669, dtype: object Berlin",Hausotterstraße,45,13409,,Standard Bakery,Not Specified,Fr 06:00-08:00,,https://www.lindner-esskultur.de,52.568541200000006,13.3770133,Reinickendorf,Reinickendorf,11012012,1201,OSM
3781966616,Bäcker Wiedemann,artisanal,False,,"Schloßstraße 34-36, postal_code    12163
postal_code      NaN
Name: 670, dtype: object Berlin",Schloßstraße,34-36,12163,,Standard Bakery,Fully Accessible,Mo-Sa 10:00-19:00,,https://baecker-wiedemann.de/filialen/steglitz-zehlendorf-das-schloss,52.45762659999998,13.320131300000002,Steglitz-Zehlendorf,Steglitz,11006006,0601,OSM
3785214531,Steinecke,chain,True,Steinecke,"Potsdamer Platz 9, postal_code    10117
postal_code      NaN
Name: 671, dtype: object Berlin",Potsdamer Platz,9,10117,,outdoor_seating,Partial Access,Mo-Fr 06:00-18:00; Sa 07:00-13:00,,,52.5086674,13.3773754,Mitte,Mitte,11001001,0101,OSM
3789159663,Leon's Backshop,artisanal,False,,"Wilhelminenhofstraße 17, postal_code    12459
postal_code      NaN
Name: 672, dtype: object Berlin",Wilhelminenhofstraße,17,12459,,Standard Bakery,Not Specified,Mo-Fr 04:15-16:00; Sa 05:15-15:00; Su 06:00-16:00,True,,52.46238389999999,13.5148349,Treptow-Köpenick,Oberschöneweide,11009009,0909,OSM
3800674721,Bäckerei Pera,artisanal,False,,"Dudenstraße 76, postal_code    10965
postal_code      NaN
Name: 673, dtype: object Berlin",Dudenstraße,76,10965,,Standard Bakery,Fully Accessible,"Mo-Fr 06:00-18:00; Sa, Su 06:00-15:00",True,,52.485178999999995,13.3745533,Friedrichshain-Kreuzberg,Kreuzberg,11002002,0202,OSM
3803786799,Steinecke,chain,True,Steinecke,"nan nan, postal_code    NaN
postal_code    NaN
Name: 674, dtype: object Berlin",,,,,outdoor_seating,Fully Accessible,Mo-Fr 06:00-18:00; Sa 07:00-12:00,,,52.4595813,13.5799833,Treptow-Köpenick,Köpenick,11009009,0910,OSM
3826013958,Back Shop Marrakesch,artisanal,False,,"Motzstraße 5, postal_code    10777
postal_code      NaN
Name: 675, dtype: object Berlin",Motzstraße,5,10777,,Standard Bakery,Fully Accessible,,,,52.49878299999999,13.351760900000002,Tempelhof-Schöneberg,Schöneberg,11007007,0701,OSM
3826014007,Hofpfisterei,chain,True,Hofpfisterei,"Nollendorfstraße 8, postal_code    10777
postal_code      NaN
Name: 677, dtype: object Berlin",Nollendorfstraße,8,10777,,Standard Bakery,Fully Accessible,Mo-Fr 08:00-18:00; Sa 08:00-16:00; Su off,False,,52.4982698,13.3538358,Tempelhof-Schöneberg,Schöneberg,11007007,0701,OSM
3826778476,La Posha,artisanal,False,,"Bayreuther Straße 36, postal_code    10789
postal_code      NaN
Name: 679, dtype: object Berlin",Bayreuther Straße,36,10789,,Standard Bakery,Not Specified,,,,52.50113129999999,13.3437237,Tempelhof-Schöneberg,Schöneberg,11007007,0701,OSM
3834273064,Maître vite,artisanal,False,,"nan nan, postal_code    NaN
postal_code    NaN
Name: 680, dtype: object Berlin",,,,,outdoor_seating,Fully Accessible,Mo-Fr 07:00-18:00; Sa 08:00-15:00; Su 08:00-14:00,True,http://www.maitrevite.com/shop_content.php?coID=772,52.502896699999994,13.3658439,Mitte,Tiergarten,11001001,0104,OSM
3853848971,Czerr,chain,True,Konditorei Czerr GmbH & Co. KG,"Martin-Luther-Straße 101, postal_code    10825
postal_code      NaN
Name: 681, dtype: object Berlin",Martin-Luther-Straße,101,10825,,Standard Bakery,Not Specified,Mo-Fr 06:30-18:00; Sa 06:00-15:00; Su 07:30-16:00,True,,52.4851908,13.3453429,Tempelhof-Schöneberg,Schöneberg,11007007,0701,OSM
3857441407,Art Sucré,chain,True,Nina Junghans,"Siemensstraße 14, postal_code    10551
postal_code      NaN
Name: 682, dtype: object Berlin",Siemensstraße,14,10551,+49 30 68814412,Standard Bakery,Not Specified,"""Keine Ladenöffnungszeiten mehr. Per Mail oder Telefon zur Abholung bestellen.""",,https://www.art-sucre.biz/,52.532763499999994,13.333386,Mitte,Moabit,11001001,0102,OSM
3866668285,Backwerk,chain,True,BackWerk,"Elsenstraße 2, postal_code    12435
postal_code      NaN
Name: 683, dtype: object Berlin",Elsenstraße,2,12435,,Standard Bakery,Fully Accessible,"Mo-Fr 05:30-19:00; Sa,Su 09:00-18:00",True,,52.4931744,13.4608458,Treptow-Köpenick,Alt-Treptow,11009009,0901,OSM
3874734457,Back & Snack,artisanal,False,,"nan nan, postal_code    NaN
postal_code    NaN
Name: 684, dtype: object Berlin",,,,,outdoor_seating,Fully Accessible,,,,52.471146100000006,13.3345439,Tempelhof-Schöneberg,Friedenau,11007007,0702,OSM
3880266376,Café & Bäckerei,artisanal,False,,"nan nan, postal_code    NaN
postal_code    NaN
Name: 685, dtype: object Berlin",,,,,Standard Bakery,Partial Access,"Sa,Su 07:00-18:00; Mo-Fr 06:00-18:00",True,,52.52039319999999,13.4770081,Lichtenberg,Lichtenberg,11011011,1103,OSM
3906239786,Backfee,artisanal,False,,"Parsevalstraße 1, postal_code    12459
postal_code      NaN
Name: 686, dtype: object Berlin",Parsevalstraße,1,12459,,Standard Bakery,Partial Access,Mo-Fr 06:00-18:00; Sa 06:00-17:00; Su 06:00-18:00; PH 06:00-16:00,True,,52.46429609999999,13.516328,Treptow-Köpenick,Oberschöneweide,11009009,0909,OSM
3907120184,Backshop,artisanal,False,,"Grünberger Straße 30, postal_code    10245
postal_code      NaN
Name: 687, dtype: object Berlin",Grünberger Straße,30,10245,,outdoor_seating,Fully Accessible,Mo-Fr 07:00-19:00; Su 07:30-18:00; Sa 07:30-19:00,True,,52.512451099999986,13.451806300000001,Friedrichshain-Kreuzberg,Friedrichshain,11002002,0201,OSM
3908213246,Steinecke,chain,True,Steinecke,"nan nan, postal_code    NaN
postal_code    NaN
Name: 688, dtype: object Berlin",,,,,Standard Bakery,Fully Accessible,Mo-Sa 07:00-20:00,,,52.4618539,13.5035681,Treptow-Köpenick,Niederschöneweide,11009009,0905,OSM
3909480849,Ditsch,chain,True,Ditsch,"nan nan, postal_code    NaN
postal_code    NaN
Name: 689, dtype: object Berlin",,,,,Standard Bakery,Fully Accessible,Mo-Fr 03:00-20:00; Sa 09:00-17:00; Su 09:00-15:00,True,,52.4694154,13.4431133,Neukölln,Neukölln,11008008,0801,OSM
3911551665,BackBaron,artisanal,False,,"Buschkrugallee nan, postal_code    12359
postal_code      NaN
Name: 690, dtype: object Berlin",Buschkrugallee,,12359,,Standard Bakery,Not Specified,,,,52.462266500000005,13.4454025,Neukölln,Britz,11008008,0802,OSM
3925316787,Cafeteria & Backshop,chain,True,Özel,"Alt-Moabit 84b, postal_code    10555
postal_code      NaN
Name: 691, dtype: object Berlin",Alt-Moabit,84b,10555,,Standard Bakery,Not Specified,"Mo-Fr 04:00-20:00; Sa,Su 06:00-20:00",True,,52.52555639999999,13.3402793,Mitte,Moabit,11001001,0102,OSM
3937667735,Taudien Handwerksbäcker,artisanal,False,,"Invalidenstraße 156, postal_code    10115
postal_code      NaN
Name: 692, dtype: object Berlin",Invalidenstraße,156,10115,,outdoor_seating,Not Specified,"Mo,Tu,Fr,Sa 07:30-18:30; Su 07:30-17:00; PH,We,Th off",True,,52.532327299999984,13.396698900000002,Mitte,Mitte,11001001,0101,OSM
3949934781,Rauch,artisanal,False,,"Karl-Lade-Straße 32, postal_code    10369
postal_code      NaN
Name: 693, dtype: object Berlin",Karl-Lade-Straße,32,10369,,Standard Bakery,Not Specified,Sa 06:30-11:30; Su 07:30-11:30; Tu-Fr 06:30-17:00,True,,52.52874599999999,13.4644959,Lichtenberg,Fennpfuhl,11011011,1111,OSM
3955524161,Unknown Bakery,artisanal,False,,"nan nan, postal_code    NaN
postal_code    NaN
Name: 694, dtype: object Berlin",,,,,Standard Bakery,Fully Accessible,,,,52.4417465,13.4548008,Neukölln,Britz,11008008,0802,OSM
3955524162,SK Backstube,artisanal,False,,"nan nan, postal_code    NaN
postal_code    NaN
Name: 695, dtype: object Berlin",,,,,outdoor_seating,Fully Accessible,,,,52.4420328,13.456093900000003,Neukölln,Buckow,11008008,0803,OSM
3957099325,Schnell,artisanal,False,,"nan nan, postal_code    NaN
postal_code    NaN
Name: 696, dtype: object Berlin",,,,,Standard Bakery,Not Specified,Mo-Sa 07:00-22:00,,,52.54394599999999,13.548518900000001,Marzahn-Hellersdorf,Marzahn,11010010,1001,OSM
3959782326,Bäckerei Nurten Emiroglu,artisanal,False,,"Eythstraße 32, postal_code    12105
postal_code      NaN
Name: 697, dtype: object Berlin",Eythstraße,32,12105,,Standard Bakery,Not Specified,,,,52.4599168,13.3645597,Tempelhof-Schöneberg,Schöneberg,11007007,0701,OSM
3964984208,Dahlmann Back,artisanal,False,,"nan nan, postal_code    NaN
postal_code    NaN
Name: 698, dtype: object Berlin",,,,,Standard Bakery,Not Specified,,,,52.502351399999995,13.3036634,Charlottenburg-Wilmersdorf,Charlottenburg,11004004,0401,OSM
3993517457,Steinecke,chain,True,Steinecke,"Greifswalder Straße 81, postal_code    10405
postal_code      NaN
Name: 699, dtype: object Berlin",Greifswalder Straße,81,10405,,Standard Bakery,Fully Accessible,"Mo-Fr 06:00-19:00; Sa,Su 07:00-19:00",True,,52.5406619,13.4388273,Pankow,Prenzlauer Berg,11003003,0301,OSM
4029485971,Bäckerei Harmonie,artisanal,False,,"Bundesallee 85, postal_code    12161
postal_code      NaN
Name: 700, dtype: object Berlin",Bundesallee,85,12161,,Standard Bakery,Fully Accessible,Mo-Fr 06:00-18:30; Sa 07:00-16:30,,,52.46879630000001,13.3280477,Tempelhof-Schöneberg,Friedenau,11007007,0702,OSM
4034138648,Sönmez Baklava,artisanal,False,,"Oranienstraße 186, postal_code    10999
postal_code      NaN
Name: 701, dtype: object Berlin",Oranienstraße,186,10999,,Standard Bakery,Not Specified,,,,52.500589199999986,13.4214102,Friedrichshain-Kreuzberg,Kreuzberg,11002002,0202,OSM
4035165239,Padişah Baklava,artisanal,False,,"nan nan, postal_code    NaN
postal_code    NaN
Name: 702, dtype: object Berlin",,,,,Standard Bakery,Partial Access,,,,52.49991039999998,13.4172953,Friedrichshain-Kreuzberg,Kreuzberg,11002002,0202,OSM
4061948095,Glück Bäckerei,artisanal,False,,"Koloniestraße 25, postal_code    13359
postal_code      NaN
Name: 703, dtype: object Berlin",Koloniestraße,25,13359,,Standard Bakery,Fully Accessible,,,,52.5585979,13.379187899999998,Mitte,Gesundbrunnen,11001001,0106,OSM
4061948101,Şen Bäckerei,artisanal,False,,"nan nan, postal_code    NaN
postal_code    NaN
Name: 704, dtype: object Berlin",,,,,Standard Bakery,Not Specified,,,,52.5593682,13.3791039,Mitte,Gesundbrunnen,11001001,0106,OSM
4075351186,Bäckerei Spezial,artisanal,False,,"Residenzstraße 71, postal_code    13409
postal_code      NaN
Name: 705, dtype: object Berlin",Residenzstraße,71,13409,,Standard Bakery,Partial Access,,,,52.56049180000001,13.3684875,Reinickendorf,Reinickendorf,11012012,1201,OSM
4081730093,Steinecke,chain,True,Steinecke,"nan nan, postal_code    NaN
postal_code    NaN
Name: 706, dtype: object Berlin",,,,,Standard Bakery,Fully Accessible,Mo-Fr 07:30-18:00; Sa 07:30-13:00,,,52.52715899999999,13.478698,Lichtenberg,Fennpfuhl,11011011,1111,OSM
4095081878,Conditorei Gerch,artisanal,False,,"nan nan, postal_code    NaN
postal_code    NaN
Name: 707, dtype: object Berlin",,,,,Standard Bakery,Not Specified,"Tu-Su,PH 09:00-18:00",True,,52.44122709999999,13.6873365,Treptow-Köpenick,Rahnsdorf,11009009,0912,OSM
4095732757,Hanim Eli,artisanal,False,,"Brunnenstraße 120, postal_code    NaN
postal_code    NaN
Name: 708, dtype: object Berlin",Brunnenstraße,120,,,outdoor_seating,Partial Access,Mo-Fr 05:30-18:00; Sa 06:00-16:00; Su 07:00-16:00,True,,52.5406634,13.3938149,Mitte,Gesundbrunnen,11001001,0106,OSM
4100233301,Unknown Bakery,artisanal,False,,"nan nan, postal_code    NaN
postal_code    NaN
Name: 709, dtype: object Berlin",,,,,Standard Bakery,Fully Accessible,,,,52.5694074,13.1989289,Spandau,Hakenfelde,11005005,0507,OSM
4113836091,Gül Backshop,artisanal,False,,"Buschkrugallee 22, postal_code    12359
postal_code      NaN
Name: 710, dtype: object Berlin",Buschkrugallee,22,12359,,outdoor_seating,Not Specified,,,,52.46208210000001,13.4451197,Neukölln,Britz,11008008,0802,OSM
4124433041,Bäckerei in Denns Biomarkt,artisanal,False,,"Adlergestell 259, postal_code    12489
postal_code      NaN
Name: 711, dtype: object Berlin",Adlergestell,259,12489,,Standard Bakery,Fully Accessible,Mo-Sa 07:30-20:00; PH off,,,52.4354731,13.541778100000002,Treptow-Köpenick,Adlershof,11009009,0907,OSM
4127146122,Choco Latte,artisanal,False,,"Wilhelmstraße 6, postal_code    10963
postal_code      NaN
Name: 712, dtype: object Berlin",Wilhelmstraße,6,10963,,outdoor_seating,Fully Accessible,Mo-Fr 06:00-18:00; Su 08:00-16:00,True,,52.5004312,13.391097500000003,Friedrichshain-Kreuzberg,Kreuzberg,11002002,0202,OSM
