addr_city,addr_housenumber,addr_postcode,addr_street,capacity_raw,coord_raw,entity_type,lat,lon,name,name_key,operator,owner,phone,source,street,street_norm,website,wikidata_id
Berlin,115,10439,Schönhauser Allee,,Point(13.4130233 52.55015555),cinema,52.55015555,13.4130233,Biophon-Theater,biophon-theater,,,,wikidata,"Schönhauser Allee 115, 10439 Berlin","Schönhauser Allee 115, 10439 Berlin",,Q47088902
Berlin,14,10405,Immanuelkirchstraße,,Point(13.42578956 52.53159454),cinema,52.53159454,13.42578956,Blow Up,blow-up,,,,wikidata,"Immanuelkirchstraße 14, 10405 Berlin","Immanuelkirchstraße 14, 10405 Berlin",,Q47088903
Berlin,15,10437,Schliemannstraße,,Point(13.4198467 52.5436282),cinema,52.5436282,13.4198467,Downstairs Kino im Filmcafé,downstairs-kino-im-filmcaf,,,,wikidata,"Schliemannstraße 15, 10437 Berlin","Schliemannstraße 15, 10437 Berlin",,Q47088904
Berlin,206,10405,Greifswalder Straße,,Point(13.4285602 52.5329834),cinema,52.5329834,13.4285602,Elite-Theater,elite-theater,,,,wikidata,"Greifswalder Straße 206, 10405 Berlin","Greifswalder Straße 206, 10405 Berlin",,Q47088905
Berlin,56,10405,Prenzlauer Allee,,Point(13.4246415 52.5396956),cinema,52.5396956,13.4246415,Elysium-Lichtspiele,elysium-lichtspiele,,,,wikidata,"Prenzlauer Allee 56, 10405 Berlin","Prenzlauer Allee 56, 10405 Berlin",,Q47088906
Berlin,87,10405,Prenzlauer Allee,,Point(13.42798364 52.54481),cinema,52.54481,13.42798364,Erra-Lichtspiele,erra-lichtspiele,,,,wikidata,"Prenzlauer Allee 87, 10405 Berlin","Prenzlauer Allee 87, 10405 Berlin",,Q47088907
Berlin,15,,Franseckystraße,,Point(13.4171801 52.5382046),cinema,52.5382046,13.4171801,Fransecky-Theater,fransecky-theater,,,,wikidata,"Franseckystraße 15, Prenzlauer Berg, Berlin","Franseckystraße 15, Prenzlauer Berg, Berlin",,Q47088909
Berlin,48,10405,Greifswalder Straße,,Point(13.4338474 52.5364173),cinema,52.5364173,13.4338474,Greifswalder Filmbühne,greifswalder-filmb-hne,,,,wikidata,"Greifswalder Straße 48, 10405 Berlin","Greifswalder Straße 48, 10405 Berlin",,Q47088912
Berlin,14,10437,Raumerstraße,,Point(13.41968161 52.5421282),cinema,52.5421282,13.41968161,Helmholtz-Lichtspiele,helmholtz-lichtspiele,,,,wikidata,"Raumerstraße 14, 10437 Berlin","Raumerstraße 14, 10437 Berlin",,Q47088913
Berlin,35,10437,Gleimstraße 32-,,Point(13.41228488 52.54766859),cinema,52.54766859,13.41228488,Hofkino,hofkino,,,,wikidata,"Gleimstraße 32–35, 10437 Berlin","Gleimstraße 32-35, 10437 Berlin",,Q47088914
Berlin,86,10437,Dunckerstraße,,Point(13.41949688 52.54135405),cinema,52.54135405,13.41949688,Kasino-Kino,kasino-kino,,,,wikidata,"Dunckerstraße 86, 10437 Berlin","Dunckerstraße 86, 10437 Berlin",,Q47088915
Berlin,22,10435,Danziger Straße,,Point(13.4166665 52.5401238),cinema,52.5401238,13.4166665,"Kinematographentheater, Danziger Straße",kinematographentheater-danziger-stra-e,,,,wikidata,"Danziger Straße 22, 10435 Berlin","Danziger Straße 22, 10435 Berlin",,Q47088916
Berlin,147,10407,Danziger Straße,,Point(13.43742 52.53457),cinema,52.53457,13.43742,Komet-Lichtspiele,komet-lichtspiele,,,,wikidata,"Danziger Straße 147, 10407 Berlin","Danziger Straße 147, 10407 Berlin",,Q47088917
Berlin,85,10405,Otto-Braun-Straße,,Point(13.42213064 52.52738548),cinema,52.52738548,13.42213064,Königstor-Lichtspiele,k-nigstor-lichtspiele,,,,wikidata,"Otto-Braun-Straße 85, 10405 Berlin","Otto-Braun-Straße 85, 10405 Berlin",,Q47088919
,,,,,Point(13.40506292 52.54899738),cinema,52.54899738,13.40506292,Kopenhagener Kinotheater,kopenhagener-kinotheater,,,,wikidata,,,,Q47088920
Berlin,49,10405,Prenzlauer Allee,,Point(13.42366542 52.53732831),cinema,52.53732831,13.42366542,Korso-Lichtspiele,korso-lichtspiele,,,,wikidata,"Prenzlauer Allee 49, 10405 Berlin","Prenzlauer Allee 49, 10405 Berlin",,Q47088921
Berlin,32,10437,Greifenhagener Straße,,Point(13.4194181 52.5522633),cinema,52.5522633,13.4194181,Krokodil,krokodil,,,,wikidata,"Greifenhagener Straße 32, 10437 Berlin","Greifenhagener Straße 32, 10437 Berlin",http://www.kino-krokodil.de/,Q47088923
Berlin,78 / 79,10437,Pappelallee / ,,Point(13.4141502 52.5430556),cinema,52.5430556,13.4141502,Libelle-Filmtheater,libelle-filmtheater,,,,wikidata,"Pappelallee 78/79, 10437 Berlin","Pappelallee 78/79, 10437 Berlin",,Q47088929
Berlin,157,10435,Schönhauser Allee,,Point(13.41176937 52.53716243),cinema,52.53716243,13.41176937,"Kinematographentheater, Schönhauser Allee 157",kinematographentheater-sch-nhauser-allee-157,,,,wikidata,"Schönhauser Allee 157, 10435 Berlin","Schönhauser Allee 157, 10435 Berlin",,Q47088930
Berlin,32,10407,Am Friedrichshain 29-,,Point(13.427175 52.5284257),cinema,52.5284257,13.427175,Märchenbrunnen-Lichtspiele,m-rchenbrunnen-lichtspiele,,,,wikidata,"Am Friedrichshain 29–32, 10407 Berlin","Am Friedrichshain 29-32, 10407 Berlin",,Q47088931
,,,,,Point(13.41602536 52.53861305),cinema,52.53861305,13.41602536,Metropol-Lichtspiele,metropol-lichtspiele,,,,wikidata,,,,Q47088932
Berlin,130,10437,Schönhauser Allee,,Point(13.4121447 52.5454984),cinema,52.5454984,13.4121447,Mila-Lichtspielpalast,mila-lichtspielpalast,,,,wikidata,"Schönhauser Allee 130, 10437 Berlin","Schönhauser Allee 130, 10437 Berlin",,Q47088933
Berlin,42,10405,Winsstraße,,Point(13.4277347 52.5368672),cinema,52.5368672,13.4277347,Nord-Ost-Kino,nord-ost-kino,,,,wikidata,"Winsstraße 42, 10405 Berlin","Winsstraße 42, 10405 Berlin",,Q47088934
Berlin,93,10407,Landsberger Allee,,Point(13.44994292 52.52749736),cinema,52.52749736,13.44994292,Reform-Lichtspiele,reform-lichtspiele,,,,wikidata,"Landsberger Allee 93, 10407 Berlin","Landsberger Allee 93, 10407 Berlin",,Q47088935
,,,,,Point(13.4079535 52.5515819),cinema,52.5515819,13.4079535,Schauburg am Arnimplatz,schauburg-am-arnimplatz,,,,wikidata,,,,Q47088936
Berlin,101,10439,Schönhauser Allee,,Point(13.4139246 52.553339),cinema,52.553339,13.4139246,Schönhauser Lichtbild-Theater,sch-nhauser-lichtbild-theater,,,,wikidata,"Schönhauser Allee 101, 10439 Berlin","Schönhauser Allee 101, 10439 Berlin",,Q47088938
Berlin,65 / 66,10437,Stargarder Straße / ,,Point(13.4197998 52.54613911),cinema,52.54613911,13.4197998,Stargarder Lichtspiele,stargarder-lichtspiele,,,,wikidata,"Stargarder Straße 65/66, 10437 Berlin","Stargarder Straße 65/66, 10437 Berlin",,Q47088939
Berlin,10 / 11,10405,Schönhauser Allee / ,,Point(13.41168314 52.53079611),cinema,52.53079611,13.41168314,Ufa-Palast Königstadt,ufa-palast-k-nigstadt,,,,wikidata,"Schönhauser Allee 10/11, 10405 Berlin","Schönhauser Allee 10/11, 10405 Berlin",,Q47088941
,,,,,Point(13.42612644 52.53088557),cinema,52.53088557,13.42612644,Union-Festsäle,union-fests-le,,,,wikidata,,,,Q47088942
Berlin,41,10405,Metzer Straße,,Point(13.4143041 52.5322794),cinema,52.5322794,13.4143041,"Union-Theater, Metzer Straße",union-theater-metzer-stra-e,,,,wikidata,"Metzer Straße 41, 10405 Berlin","Metzer Straße 41, 10405 Berlin",,Q47088943
Berlin,45,10409,Naugarder Straße,,Point(13.43829146 52.54276348),cinema,52.54276348,13.43829146,"Union-Theater, Naugarder Straße",union-theater-naugarder-stra-e,,,,wikidata,"Naugarder Straße 45, 10409 Berlin","Naugarder Straße 45, 10409 Berlin",,Q47088944
Berlin,144,10435,Schönhauser Allee,,Point(13.4117344 52.5413491),cinema,52.5413491,13.4117344,Welttheater „Das lebende Bild“,welttheater-das-lebende-bild,,,,wikidata,"Schönhauser Allee 144, 10435 Berlin","Schönhauser Allee 144, 10435 Berlin",,Q47088945
Berlin,7,10119,Schönhauser Allee 6-,,Point(13.4104549 52.5296452),cinema,52.5296452,13.4104549,White Trash,white-trash,,,,wikidata,"Schönhauser Allee 6-7, 10119 Berlin","Schönhauser Allee 6-7, 10119 Berlin",,Q47088946
,,,,,Point(13.42765 52.52946),cinema,52.52946,13.42765,Schweizer Garten,schweizer-garten,,,,wikidata,,,,Q105436919
,,,,,Point(13.366027777 52.546305555),cinema,52.546305555,13.366027777,Arsenal,arsenal,Arsenal Institut für Film und Videokunst,,,wikidata,,,,Q47034859
Berlin,4,10785,Potsdamer Straße,,Point(13.37268 52.51008),cinema,52.51008,13.37268,CineStar IMAX im Sony Center,cinestar-imax-im-sony-center,Cinestar,,,wikidata,"Potsdamer Straße 4, 10785 Berlin","Potsdamer Straße 4, 10785 Berlin",https://www.cinestar.de/kino-berlin-imax-im-sony-center/,Q47164545
Berlin,4,10785,Potsdamer Straße,,Point(13.37268 52.51008),cinema,52.51008,13.37268,CineStar Original im Sony Center,cinestar-original-im-sony-center,Cinestar,,,wikidata,"Potsdamer Straße 4, 10785 Berlin","Potsdamer Straße 4, 10785 Berlin",https://www.cinestar.de/kino-berlin-original-im-sony-center/,Q47164559
Berlin,41,10178,Rosenthaler Straße 40-,,Point(13.401836 52.524096),cinema,52.524096,13.401836,Hackesche Höfe Kino,hackesche-h-fe-kino,,,,wikidata,"Rosenthaler Straße 40-41, 10178 Berlin","Rosenthaler Straße 40-41, 10178 Berlin",https://www.hoefekino.de/,Q47164843
Berlin,1,10178,Rathausstraße,,Point(13.41208 52.52018),cinema,52.52018,13.41208,CineStar Berlin Cubix am Alexanderplatz,cinestar-berlin-cubix-am-alexanderplatz,Cinestar,,,wikidata,"Rathausstraße 1, 10178 Berlin","Rathausstraße 1, 10178 Berlin",https://www.cinestar.de/kino-berlin-cubix-am-alexanderplatz/,Q47164876
Berlin,55,,Große Frankfurter Straße,,Point(13.426 52.51953),cinema,52.51953,13.426,Berolina,berolina,,,,wikidata,"Große Frankfurter Straße 55, Berlin","Große Frankfurter Straße 55, Berlin",,Q47165269
,,,,,Point(13.395719 52.529467),cinema,52.529467,13.395719,Z-inema,z-inema,,,,wikidata,,,http://www.z-bar.de/,Q47165287
,,,,,Point(13.400724 52.530841),cinema,52.530841,13.400724,Alexandra-Palast,alexandra-palast,,,,wikidata,,,,Q47168271
Berlin,,10178,Bahnhof Alexanderplatz,,Point(13.411211 52.521537),cinema,52.521537,13.411211,Zeitkino Alexanderplatz,zeitkino-alexanderplatz,,,,wikidata,"Bahnhof Alexanderplatz, 10178 Berlin","Bahnhof Alexanderplatz, 10178 Berlin",,Q47168286
Berlin,,10117,Bahnhof Friedrichstraße,,Point(13.386978 52.520289),cinema,52.520289,13.386978,Zeitkino Friedrichstraße,zeitkino-friedrichstra-e,,,,wikidata,"Bahnhof Friedrichstraße, 10117 Berlin","Bahnhof Friedrichstraße, 10117 Berlin",,Q47168321
,,,,,Point(13.406493 52.521446),cinema,52.521446,13.406493,Haus Ungarn,haus-ungarn,,,,wikidata,,,http://hausungarn.de/,Q47192501
Berlin,1,10117,Am Festungsgraben,,Point(13.395597 52.518605),cinema,52.518605,13.395597,Clubkino Felix,clubkino-felix,,,,wikidata,"Am Festungsgraben 1, 10117 Berlin","Am Festungsgraben 1, 10117 Berlin",,Q47303779
,,,,,Point(13.405652 52.532521),cinema,52.532521,13.405652,Alfa-Lichtspiele,alfa-lichtspiele,,,,wikidata,,,,Q47304458
,,,,,Point(13.395827 52.532765),cinema,52.532765,13.395827,"Bio-Lichtspiele, Ackerstraße",bio-lichtspiele-ackerstra-e,,,,wikidata,,,,Q47304501
,,,,,Point(13.412648 52.521334),cinema,52.521334,13.412648,Ufa-Theater Alexanderplatz,ufa-theater-alexanderplatz,,,,wikidata,,,,Q47304524
Berlin,1,,Alexanderstraße,,Point(13.416476 52.521),cinema,52.521,13.416476,Biophon-Theater-Lichtspiele,biophon-theater-lichtspiele,,,,wikidata,"Alexanderstraße 1, Berlin","Alexanderstraße 1, Berlin",,Q47304549
Berlin,37,10179,Alexanderstraße,,Point(13.417957 52.51776),cinema,52.51776,13.417957,Kakadu-Lichtspiele,kakadu-lichtspiele,,,,wikidata,"Alexanderstraße 37, 10179 Berlin","Alexanderstraße 37, 10179 Berlin",,Q47304556
Berlin,3,10178,Bernhard-Weiß-Straße,,Point(13.417494 52.524151),cinema,52.524151,13.417494,Königshaus-Lichtspiele,k-nigshaus-lichtspiele,,,,wikidata,"Bernhard-Weiß-Straße 3, 10178 Berlin","Bernhard-Weiß-Straße 3, 10178 Berlin",,Q47304568
Berlin,2,10179,Brückenstraße,,Point(13.417127 52.511986),cinema,52.511986,13.417127,Orpheum,orpheum,,,,wikidata,"Brückenstraße 2, 10179 Berlin","Brückenstraße 2, 10179 Berlin",,Q47304966
,,,,,Point(13.397366 52.535736),cinema,52.535736,13.397366,Filmtheater Berlin,filmtheater-berlin,,,,wikidata,,,,Q47307127
,,,,,Point(13.397418 52.535629),cinema,52.535629,13.397418,Amor-Lichtspiele,amor-lichtspiele,,,,wikidata,,,,Q47307135
,,,,,Point(13.399636 52.531889),cinema,52.531889,13.399636,Noack-Lichtspiele,noack-lichtspiele,,,,wikidata,,,,Q47307143
,,,,,Point(13.399331 52.531697),cinema,52.531697,13.399331,Elite-Lichtspiele,elite-lichtspiele,,,,wikidata,,,,Q47307150
,,,,,Point(13.398857 52.533512),cinema,52.533512,13.398857,Moderne Lichtspiele,moderne-lichtspiele,,,,wikidata,,,,Q47307157
,,,,,Point(13.400808 52.521464),cinema,52.521464,13.400808,Progreß Studiokino,progre-studiokino,,,,wikidata,,,,Q47307166
,,,,,Point(13.384722 52.529046),cinema,52.529046,13.384722,Lichtspiele Chausseestraße,lichtspiele-chausseestra-e,,,,wikidata,,,,Q47307194
,,,,,Point(13.384399 52.529762),cinema,52.529762,13.384399,Astra-Lichtspiele,astra-lichtspiele,,,,wikidata,,,,Q47307201
,,,,,Point(13.383052 52.530831),cinema,52.530831,13.383052,"Kinematographen-Theater, Chausseestraße",kinematographen-theater-chausseestra-e,,,,wikidata,,,,Q47307207
,,,,,Point(13.381201 52.532321),cinema,52.532321,13.381201,Metro-Palast,metro-palast,,,,wikidata,,,,Q47307213
,,,,,Point(13.375651 52.536821),cinema,52.536821,13.375651,Corso-Lichtspiele,corso-lichtspiele,,,,wikidata,,,,Q47307221
,,,,,Point(13.387769 52.525559),cinema,52.525559,13.387769,Scala,scala,,,,wikidata,,,,Q47307355
,,,,,Point(13.387568 52.522832),cinema,52.522832,13.387568,Weidenhof-Lichtspiele,weidenhof-lichtspiele,,,,wikidata,,,,Q47307362
,,,,,Point(13.388376 52.518476),cinema,52.518476,13.388376,Fata Morgana Lichtspiele,fata-morgana-lichtspiele,,,,wikidata,,,,Q47307370
Berlin,165,10117,Friedrichstraße,,Point(13.3889 52.515432),cinema,52.515432,13.3889,Stattkino,stattkino,,,,wikidata,"Friedrichstraße 165, 10117 Berlin","Friedrichstraße 165, 10117 Berlin",,Q47307374
,,,,,Point(13.388995 52.513322),cinema,52.513322,13.388995,Biophon Varieté,biophon-variet,,,,wikidata,,,,Q47307381
Berlin,180,10117,Friedrichstraße,,Point(13.389277 52.512809),cinema,52.512809,13.389277,Ufa-Theater Friedrichstraße,ufa-theater-friedrichstra-e,,,,wikidata,"Friedrichstraße 180, 10117 Berlin","Friedrichstraße 180, 10117 Berlin",,Q47307388
,,,,,Point(13.389453 52.511684),cinema,52.511684,13.389453,Empire-Theater,empire-theater,,,,wikidata,,,,Q47307394
Berlin,187 / 188,10117,Friedrichstraße / ,,Point(13.389401 52.511913),cinema,52.511913,13.389401,Pathéphon Salon Theater,path-phon-salon-theater,,,,wikidata,"Friedrichstraße 187/188, 10117 Berlin","Friedrichstraße 187/188, 10117 Berlin",,Q47307402
,,,,,Point(13.389766 52.510705),cinema,52.510705,13.389766,"Kinotheater, Friedrichstraße",kinotheater-friedrichstra-e,,,,wikidata,,,,Q47307410
Berlin,203 / 78,10969,Friedrichstraße / Schützenstraße,,Point(13.390152 52.508735),cinema,52.508735,13.390152,City-Lichtspiele,city-lichtspiele,,,,wikidata,"Friedrichstraße 203 / Schützenstraße 78, 10969 Berlin","Friedrichstraße 203 / Schützenstraße 78, 10969 Berlin",,Q47307419
Berlin,85,10117,Friedrichstraße,,Point(13.389153 52.516461),cinema,52.516461,13.389153,Edison-Theater,edison-theater,,,,wikidata,"Friedrichstraße 85, 10117 Berlin","Friedrichstraße 85, 10117 Berlin",,Q47307427
,,,,,Point(13.389503 52.52011),cinema,52.52011,13.389503,Stern,stern,,,,wikidata,,,,Q47307712
,,,,,Point(13.401963 52.523822),cinema,52.523822,13.401963,"Bio-Lichtspiele, Hackerscher Markt",bio-lichtspiele-hackerscher-markt,,,,wikidata,,,,Q47307719
Berlin,10,10179,Heinrich-Heine-Straße,,Point(13.414561 52.509652),cinema,52.509652,13.414561,Lichtspiele Das lebende Bild,lichtspiele-das-lebende-bild,,,,wikidata,"Heinrich-Heine-Straße 10, 10179 Berlin","Heinrich-Heine-Straße 10, 10179 Berlin",,Q47307728
,,,,,Point(13.382914 52.530412),cinema,52.530412,13.382914,Lichtspiel-Theater,lichtspiel-theater,,,,wikidata,,,,Q47307828
,,,,,Point(13.387678 52.531484),cinema,52.531484,13.387678,Lichtspiele am Stettiner Bahnhof,lichtspiele-am-stettiner-bahnhof,,,,wikidata,,,,Q47307834
,,,,,Point(13.398188 52.532665),cinema,52.532665,13.398188,Harmonie-Kino,harmonie-kino,,,,wikidata,,,,Q47307841
,,,,,Point(13.423348 52.519549),cinema,52.519549,13.423348,Ira-Palast,ira-palast,,,,wikidata,,,,Q47307897
Berlin,,10179,Fischerinsel,,Point(13.40582 52.51413),cinema,52.51413,13.40582,Lichtspiele Alt-Berlin,lichtspiele-alt-berlin,,,,wikidata,"Fischerinsel, 10179 Berlin","Fischerinsel, 10179 Berlin",,Q47307903
,,,,,Point(13.427619 52.507598),cinema,52.507598,13.427619,Taunus-Lichtspiele,taunus-lichtspiele,,,,wikidata,,,,Q47311520
Berlin,38,10179,Köpenicker Straße 36-,,Point(13.426279 52.50845),cinema,52.50845,13.426279,Odeon-Filmtheater,odeon-filmtheater,,,,wikidata,"Köpenicker Straße 36–38, 10179 Berlin","Köpenicker Straße 36-38, 10179 Berlin",,Q47311528
,,,,,Point(13.414342 52.511189),cinema,52.511189,13.414342,Neue Philharmonie-Lichtspiele,neue-philharmonie-lichtspiele,,,,wikidata,,,,Q47311541
Berlin,,10178,Berolinastraße,,Point(13.422569 52.52277),cinema,52.52277,13.422569,Kristall-Palast,kristall-palast,,,,wikidata,"Berolinastraße, 10178 Berlin","Berolinastraße, 10178 Berlin",,Q47311547
Berlin,,10178,Berolinastraße,,Point(13.423255 52.52226),cinema,52.52226,13.423255,Landsberger Lichtspiele,landsberger-lichtspiele,,,,wikidata,"Berolinastraße, 10178 Berlin","Berolinastraße, 10178 Berlin",,Q47311554
Berlin,50,10117,Leipziger Straße 48-,,Point(13.400776 52.51101),cinema,52.51101,13.400776,Kolonnaden Kino,kolonnaden-kino,,,,wikidata,"Leipziger Straße 48–50, 10117 Berlin","Leipziger Straße 48-50, 10117 Berlin",,Q47311624
Berlin,55,10117,Leipziger Straße,,Point(13.399289 52.511479),cinema,52.511479,13.399289,Checkpoint am Spittelmarkt,checkpoint-am-spittelmarkt,,,,wikidata,"Leipziger Straße 55, 10117 Berlin","Leipziger Straße 55, 10117 Berlin",,Q47311631
Berlin,55,10117,Leipziger Straße,,Point(13.398189 52.511382),cinema,52.511382,13.398189,Dönhoff-Lichtspiele,d-nhoff-lichtspiele,,,,wikidata,"Leipziger Straße 55, 10117 Berlin","Leipziger Straße 55, 10117 Berlin",,Q47311638
Berlin,60,10117,Leipziger Straße,,Point(13.396176 52.51127),cinema,52.51127,13.396176,Astrada,astrada,,,,wikidata,"Leipziger Straße 60, 10117 Berlin","Leipziger Straße 60, 10117 Berlin",,Q47311645
Berlin,43,,Elsasser Straße,,Point(13.388042 52.527009),cinema,52.527009,13.388042,Patria-Lichtspiele,patria-lichtspiele,,,,wikidata,"Elsasser Straße 43, Berlin","Elsasser Straße 43, Berlin",,Q47315771
,,,,,Point(13.399581 52.528824),cinema,52.528824,13.399581,Nordlicht-Lichtspiele,nordlicht-lichtspiele,,,,wikidata,,,,Q47315777
Berlin,54,10179,Märkisches Ufer,,Point(13.416578 52.514009),cinema,52.514009,13.416578,"Imperial, Märkisches Ufer",imperial-m-rkisches-ufer,,,,wikidata,"Märkisches Ufer 54, 10179 Berlin","Märkisches Ufer 54, 10179 Berlin",,Q47315783
Berlin,55,,Alexanderstraße,,Point(13.41184 52.522873),cinema,52.522873,13.41184,Filmburg,filmburg,,,,wikidata,"Alexanderstraße 55, Berlin","Alexanderstraße 55, Berlin",,Q47315791
Berlin,3,10178,Memhardtstraße,,Point(13.410343 52.523752),cinema,52.523752,13.410343,Münz-Lichtspiele,m-nz-lichtspiele,,,,wikidata,"Memhardtstraße 3, 10178 Berlin","Memhardtstraße 3, 10178 Berlin",,Q47315796
Berlin,13,10178,Neue Schönhauser Straße,,Point(13.404404 52.524455),cinema,52.524455,13.404404,Capitol,capitol,,,,wikidata,"Neue Schönhauser Straße 13, 10178 Berlin","Neue Schönhauser Straße 13, 10178 Berlin",,Q47315804
,,,,,Point(13.408517 52.520383),cinema,52.520383,13.408517,Filmtheater im Fernsehturm,filmtheater-im-fernsehturm,,,,wikidata,,,,Q47315982
,,,,,Point(13.408275 52.524259),cinema,52.524259,13.408275,Biograph-Theater,biograph-theater,,,,wikidata,,,,Q47316085
,,,,,Point(13.406403 52.524887),cinema,52.524887,13.406403,Zentrum-Lichtspiele,zentrum-lichtspiele,,,,wikidata,,,,Q47316091
,,,,,Point(13.408706 52.524118),cinema,52.524118,13.408706,Filmtheater Münz,filmtheater-m-nz,,,,wikidata,,,,Q47316097
,,,,,Point(13.388778 52.525792),cinema,52.525792,13.388778,High End 54,high-end-54,,,,wikidata,,,,Q47316117
Berlin,5a,,Karlstraße,,Point(13.378322 52.522213),cinema,52.522213,13.378322,Karl Kino,karl-kino,,,,wikidata,"Karlstraße 5a, Berlin","Karlstraße 5a, Berlin",,Q47316163
,,,,,Point(13.409968 52.528387),cinema,52.528387,13.409968,"Toneck-Lichtspiele, Rosa-Luxemburg-Straße",toneck-lichtspiele-rosa-luxemburg-stra-e,,,,wikidata,,,,Q47340538
,,,,,Point(13.40195 52.528596),cinema,52.528596,13.40195,Union,union,,,,wikidata,,,,Q47340587
,,,,,Point(13.402266 52.523878),cinema,52.523878,13.402266,"Imperial, Rosenthaler Straße",imperial-rosenthaler-stra-e,,,,wikidata,,,,Q47340594
,,,,,Point(13.403774 52.526196),cinema,52.526196,13.403774,"Bioskop-Theater, Rosenthaler Straße",bioskop-theater-rosenthaler-stra-e,,,,wikidata,,,,Q47340601
,,,,,Point(13.403169 52.527441),cinema,52.527441,13.403169,Kronen-Lichtspiele,kronen-lichtspiele,,,,wikidata,,,,Q47340606
Berlin,20,10179,Rungestraße,,Point(13.419615 52.512611),cinema,52.512611,13.419615,Dokument-Kino,dokument-kino,,,,wikidata,"Rungestraße 20, 10179 Berlin","Rungestraße 20, 10179 Berlin",,Q47340615
,,,,,Point(13.378954 52.507243),cinema,52.507243,13.378954,Schauburg,schauburg,,,,wikidata,,,,Q47340620
Berlin,88,,Elsasser Straße 86-,,Point(13.398996 52.529329),cinema,52.529329,13.398996,Phönix-Lichtspiele,ph-nix-lichtspiele,,,,wikidata,"Elsasser Straße 86-88, Berlin","Elsasser Straße 86-88, Berlin",,Q47340728
Berlin,15,,Elsasser Straße,,Point(13.395866 52.529196),cinema,52.529196,13.395866,Trumpf,trumpf,,,,wikidata,"Elsasser Straße 15, Berlin","Elsasser Straße 15, Berlin",,Q47340734
,,,,,Point(13.390299 52.527627),cinema,52.527627,13.390299,Nickelodeon,nickelodeon,,,,wikidata,,,,Q47340743
Berlin,22 / 86,10117,Unter den Linden / Friedrichstraße,,Point(13.388912 52.51731),cinema,52.51731,13.388912,Filmpavillon der Jugend,filmpavillon-der-jugend,,,,wikidata,"Unter den Linden 22 /  Friedrichstraße 86, 10117 Berlin","Unter den Linden 22 / Friedrichstraße 86, 10117 Berlin",,Q47340897
Berlin,22,,Unter den Linden,,Point(13.388384 52.516646),cinema,52.516646,13.388384,Passage-Lichtspiele,passage-lichtspiele,,,,wikidata,"Unter den Linden 22, Berlin","Unter den Linden 22, Berlin",,Q47340904
Berlin,37,10117,Unter den Linden,,Point(13.38819 52.51629),cinema,52.51629,13.38819,Kino im Centre Culturel Français,kino-im-centre-culturel-fran-ais,,,,wikidata,"Unter den Linden 37, 10117 Berlin","Unter den Linden 37, 10117 Berlin",,Q47340913
Berlin,21,,Unter den Linden,,Point(13.387946 52.516676),cinema,52.516676,13.387946,Union-Theater Unter den Linden,union-theater-unter-den-linden,,,,wikidata,"Unter den Linden 21, Berlin","Unter den Linden 21, Berlin",,Q47340918
Berlin,121,13405,Kurt-Schumacher-Damm,,Point(13.314671 52.558987),cinema,52.558987,13.314671,L’Aiglon,l-aiglon,,,,wikidata,"Kurt-Schumacher-Damm 121, 13405 Berlin","Kurt-Schumacher-Damm 121, 13405 Berlin",,Q47459581
Berlin,207,13405,Kurt-Schumacher-Damm,,Point(13.30968 52.55014),cinema,52.55014,13.30968,Autokino auf dem Festplatz,autokino-auf-dem-festplatz,,,,wikidata,"Kurt-Schumacher-Damm 207, 13405 Berlin","Kurt-Schumacher-Damm 207, 13405 Berlin",,Q47459584
Berlin,26,13347,Liebenwalder Straße,,Point(13.359551 52.552336),cinema,52.552336,13.359551,Gong-Lichtspiele,gong-lichtspiele,,,,wikidata,"Liebenwalder Straße 26, 13347 Berlin","Liebenwalder Straße 26, 13347 Berlin",,Q47459600
Berlin,15,13347,Maxstraße,,Point(13.362776 52.55102),cinema,52.55102,13.362776,Thalia,thalia,,,,wikidata,"Maxstraße 15, 13347 Berlin","Maxstraße 15, 13347 Berlin",,Q47459601
Berlin,113,13347,Reinickendorfer Straße,,Point(13.365365 52.550016),cinema,52.550016,13.365365,Sputnik,sputnik,,,,wikidata,"Reinickendorfer Straße 113, 13347 Berlin","Reinickendorfer Straße 113, 13347 Berlin",,Q47459602
Berlin,37,13347,Schulstraße,,Point(13.366574 52.550773),cinema,52.550773,13.366574,Metropol-Kino,metropol-kino,,,,wikidata,"Schulstraße 37, 13347 Berlin","Schulstraße 37, 13347 Berlin",,Q47459603
Berlin,36,13353,Seestraße,,Point(13.350134 52.548887),cinema,52.548887,13.350134,"Kinematographentheater, Seestraße",kinematographentheater-seestra-e,,,,wikidata,"Seestraße 36, 13353 Berlin","Seestraße 36, 13353 Berlin",,Q47459604
,,,,545,Point(13.369875 52.539983),cinema,52.539983,13.369875,Theater des Weddings,theater-des-weddings,,,,wikidata,,,,Q47459606
Berlin,18,13353,Sparrstraße,,Point(13.359327 52.542547),cinema,52.542547,13.359327,Sparr-Lichtspiele,sparr-lichtspiele,,,,wikidata,"Sparrstraße 18, 13353 Berlin","Sparrstraße 18, 13353 Berlin",,Q47459607
Berlin,76,13351,Togostraße,,Point(13.346691 52.549509),cinema,52.549509,13.346691,"Kinematographentheater, Togostraße",kinematographentheater-togostra-e,,,,wikidata,"Togostraße 76, 13351 Berlin","Togostraße 76, 13351 Berlin",,Q47459612
