id,name,artwork_type,artist_name,street,neighborhood_id,district_id,postal_code,material,start_date,image,wikidata,wikimedia_commons,latitude,longitude
2188572471,helfen zwischen himmel und erde,sculpture,wang fu,,1005,11010010,,,2007,https://commons.wikimedia.org/wiki/file:feuerwache_hellersdorf_skulptur_berlin_2v2.jpg,Q108441680,category:helfen zwischen himmel und erde (wang fu),52.5252766,13.5818951
2218405292,ramificazioni,land_art,eckart haisch,,0802,11008008,,,1985,,Q110917739,,52.4354846,13.4303248
2218406748,goldesel,sculpture,eckart haisch,,0802,11008008,,,1985,file:skulptur buckower damm (britz) esel&eckhart haisch&1985.jpg,Q116431106,,52.4438398,13.4333181
2267145427,marcellus (germanicus),sculpture,christoph heinrich fischer,,0401,11004004,,,,,Q115683495,category:germanicus (francois lequine),52.5217724,13.2980989
2281748544,erektion,sculpture,volkmar haase,,1202,11012012,,,,,Q110938992,category:erektion (volkmar haase),52.5886685,13.2739945
2281752177,schmuckbogen mit wassersportmotiven,sculpture,gerhard schultze-seehof,,1202,11012012,,,1956,https://commons.wikimedia.org/wiki/file:tegel_borsigdamm_schmuckbogen-001.jpg,Q61769863,category:schmuckbogen borsigdamm,52.5840361,13.2754587
2286678239,leda and the swan,sculpture,künstler*innengruppe aes,,0801,11008008,,steel;aluminium;glass,1996,file:leda und der schwan 01 (cropped).jpg,Q122440749,category:leda und der schwan (berlin),52.4733081,13.4580394
2310445137,klanginstallation klopfzeichen,,,,0102,11001001,,,,,,,52.5272454,13.3656124
2327229732,kryptographie,sculpture,"nils-r. schultze, josefine günschel",,0907,11009009,,weathering_steel,2006,,Q110438070,category:kryptographisches experiment (berlin-adlershof),52.4304018,13.5309817
2337850022,die diskuswerfer,statue,karl albiker,,0405,11004004,,,,,Q109887270,category:diskuswerfer (karl albiker),52.5134502,13.2420564
2337850081,stafettenläufer,statue,karl albiker,,0405,11004004,,,,,Q109661534,category:relay runners (karl albiker),52.5161515,13.2414127
2355669624,knabe mit ente,sculpture,,,0201,11002002,,bronze,,,Q109931869,file:knabe mit ente.jpg,52.5153886,13.4438067
2355670025,mutter mit kindern,statue,ingeborg hunzinger,,0201,11002002,,sandstone,1959,file:sculpture mother with childs berlin 3v3.jpg,Q110636161,category:mother with children (ingeborg hunzinger),52.5183707,13.4442968
2355670026,akrobaten,statue,stephan horota,,0201,11002002,,bronze,,,Q109935435,category:acrobats (stephan horota),52.5186009,13.4455301
2373552716,vegetative plastik,sculpture,justus chrukin,,0402,11004004,,bronze,,,Q116479530,,52.4673147,13.3174383
2376905775,zwei schwäne,statue,werner richter,,0910,11009009,,bronze,1967,,Q115691007,,52.4504768,13.5733426
2415142118,der mensch – rhythmus will wesen werden,sculpture,raoul ratnowsky,,0506,11005005,,,1993,file:skulptur der mensch – rhythmus will wesen werden (raoul ratnowsky) 2.jpg,Q122400270,category:der mensch – rhythmus will wesen werden (raoul ratnowsky),52.4604901,13.1622026
2444136687,berlin-bird,,,,0312,11003003,,,,,,,52.5971031,13.3678013
2471065198,skulptur mit kern blau rot,sculpture,volkmar haase,,0401,11004004,,steel,1983,,Q110395747,,52.5101204,13.2900789
2471721694,jugend der welt,statue,senta baldamus,,1102,11011011,,bronze,1982,https://commons.wikimedia.org/wiki/file:gedenkstatur_r%c3%b6merweg_treskowallee_(karl)_weltjugend_senta_baldamus.jpg,Q115258163,category:weltjugend (senta baldamus),52.4918168,13.5262532
2538629490,heinrich böll,statue,wieland förster,,0301,11003003,,bronze,,,Q111972883,category:heinrich-böll-stele (wieland förster),52.542062,13.4407848
2554278342,vase mit farbigem mosaik (asymmetrische vase),sculpture,gerhard schultze-seehof,,0401,11004004,,"beton,_stein",1957,file:stadtmöbel am kurfürstendamm.jpg,Q116206915,category:vase mit farbigem mosaik (asymmetrische vase),52.5026745,13.3249878
2589577521,alex 35,sculpture,,,0101,11001001,,,,,,,52.520709,13.409429
2589577535,azerbaijan,sculpture,ibrahim ehrari,,0101,11001001,,,,,,,52.5154199,13.4105362
2589577587,mio,sculpture,,,0101,11001001,,,,,,,52.5201452,13.4091755
2589577598,mitte-ndnn-bar,sculpture,thomas buhler,,0101,11001001,,,,,,,52.5101563,13.3900661
2589577641,best buddies friendship bear,sculpture,romero britto,,0604,11006006,,,2011,,,,52.425497,13.2624811
2589577819,contact,sculpture,pierre szekely,,0104,11001001,,limestone,1961,,Q110734947,category:contact (pierre szekely),52.5183568,13.3688189
2607087947,jungbär,statue,gerhard thieme,,1101,11011011,,bronze,1966,"http://commons.wikimedia.org/wiki/file:jungb%c3%a4r,_gerhard_thieme,_tierpark_berlin,_572-678.jpg",,,52.4981507,13.5312135
2607087949,hochlandstier,statue,heinrich drake,,1101,11011011,,bronze,1938,,,,52.4982034,13.5336582
2607087950,jungbär,statue,heidi geidel,,1101,11011011,,sandstone,1958,http://commons.wikimedia.org/wiki/file:park_of_tierpark_berlin_%289%29.jpg,,,52.4983764,13.525746
2607087951,sitzender bär,statue,gerhard thieme,,1101,11011011,,bronze,1982,,,,52.4985573,13.5292975
2607087952,fohlengruppe,statue,heinrich drake,,1101,11011011,,bronze,1956,,,,52.49907,13.5311505
2607087953,löwengruppen ii,statue,"august gau, august kraus",,1101,11011011,,bronze,1897,"http://commons.wikimedia.org/wiki/file:am_tierpark,_zwei_l%c3%b6wengruppen_ii.jpg",Q114795968,,52.4989449,13.5338973
2607087954,röhrender riesenhirsch,statue,erich oehme,,1101,11011011,,bronze,1961,http://commons.wikimedia.org/wiki/file:park_of_tierpark_berlin_%2810%29.jpg,,,52.4990721,13.5256403
2607087955,elchkälbchen,statue,hermann christlieb,,1101,11011011,,bronze,1965,,,,52.4990499,13.5287053
2607087956,liegende – aufgestützt,statue,robert metzkes,,1101,11011011,,bronze,1989,,,,52.4991293,13.5299195
2607087959,ziegenbock,statue,renée sintenis,,1101,11011011,,bronze,1928,,,,52.4994918,13.5287926
2607087960,fohlenpaar,statue,willi ernst schade,,1101,11011011,,,,http://commons.wikimedia.org/wiki/file:park_of_tierpark_berlin_%2812%29.jpg,,,52.4993888,13.5272371
2607087965,jungen löwen,statue,sonja eschefeld,,1101,11011011,,bronze,1979,,,,52.4999598,13.534396
2607087966,elefant,statue,werner richter,,1101,11011011,,concrete,1967,,,,52.5001133,13.5309686
2607087967,löwe mit wappen,statue,unknown,,1101,11011011,,sandstone,1871-1914,,,,52.5001865,13.5344878
2607087968,"mädchen, auf der seite liegend",statue,senta baldamus,,1101,11011011,,bronze,2001,,,,52.5003247,13.5325941
2607087969,säbelzahnkatze,statue,erich oehme,,1101,11011011,,bronze,1964,,,,52.500573,13.5307598
2607087970,auskeilendes eselfohlen,statue,hans steffen,,1101,11011011,,bronze,1958,,,,52.5009131,13.5303968
2607087971,cheetah,statue,,,1101,11011011,,,,,,,52.5021225,13.5300863
2607087972,p. j. lenné,bust,senta baldamus,,1101,11011011,,bronze,1964,,,,52.5024917,13.5281795
2607087974,frühling (mann und frau),statue,senta baldamus,,1101,11011011,,bronze,1963,,Q109687483,,52.5026735,13.5275883
2607087975,sprea,statue,jeremias christensen,,1101,11011011,,marble,1895,,,,52.5026308,13.528207
2607087978,knabe auf esel,statue,walter lerche,,1101,11011011,,bronze,,,Q115379824,,52.5036611,13.5236225
2607087979,giraffen,sculpture,stephan horota,,1101,11011011,,bronze,1995,,Q115110872,file:tierpark berlin-frf 167-272.jpg,52.5037526,13.5330888
2607087981,weiblicher teenager mit pelikan,statue,walter lerche,,1101,11011011,,bronze,,,Q115379774,,52.5038699,13.5245853
2607087982,mädchen mit schimpansen,statue,walter lerche,,1101,11011011,,bronze,,,Q115378209,,52.5039352,13.5234532
2607087984,tiger,statue,philipp harth,,1101,11011011,,bronze,~1937,,Q115385237,,52.5039974,13.5210622
2607087985,giraffe,statue,sidney majengwa,,1101,11011011,,,2015,,Q118805046,,52.5042597,13.5286739
2607087986,junge mit widder,statue,walter lerche,,1101,11011011,,bronze,,,Q115378156,,52.5041355,13.5244386
2607087987,eva,statue,walter lerche,,1101,11011011,,sandstone,,,Q109705429,,52.5042879,13.5233316
2607087994,singing birds,statue,dominic benhura,,1101,11011011,,stone,2008,,Q118806611,file:skulptur singing birds dominic benhura tierpark berlin 03.jpg,52.5047469,13.5248451
2607087997,stehende,statue,otto maerker,,1101,11011011,,bronze,1961,,,,52.5044901,13.5318708
2607088001,männlicher mantelpavian,statue,ernst curt lenk,,1101,11011011,,stone,1967,,,,52.5044882,13.5333024
2607088005,dogge,statue,volkmar kühn,,1101,11011011,,bronze,1995,,Q115128398,,52.5046061,13.5290478
2607088009,orang-utan-gruppe,statue,"wassilij alexejewitsch watagin, walter lerche",,1101,11011011,,porphyry artificial stone,,,Q115442529,,52.5049229,13.5256379
2607088018,buckelzirpe,statue,klaus tilke,,1101,11011011,,concrete,1963,,Q118792830,,52.5050899,13.5285153
2607088024,athena,statue,carl philipp glume,,1101,11011011,,sandstone,1987,,,,52.5051299,13.5235659
2607088027,moschusochsenherde,statue,wilhelm löber,,1101,11011011,,ceramic,1961,,Q115473046,,52.5052611,13.5273965
2607088028,charles darwin,bust,senta baldamus,,1101,11011011,,bronze,1989,,Q111630171,,52.5055179,13.5242025
2607088029,nymphe,statue,burkhard bluhm,,1101,11011011,,sandstone,1989,,,,52.5062578,13.5223735
2607088030,pan,statue,karl-günter möpert,,1101,11011011,,sandstone,1990,https://photos.app.goo.gl/f8p5etjnhifm4me68,Q115487079,,52.5065558,13.5222528
2607088031,bianca – sitzendes mädchen,statue,dietrich rohde,,1101,11011011,,bronze,2001,,Q109674701,,52.5067234,13.531187
2607088032,angora-ziegenbock,statue,gerhard rommel,,1101,11011011,,,1981,,,,52.5075642,13.5278273
2607088033,dschelada-affe,statue,max esser,,1101,11011011,,,1926,,,,52.5075545,13.5312032
2607182579,löwengruppen i,statue,"august gau, august kraus",,1101,11011011,,bronze,1897,"http://commons.wikimedia.org/wiki/file:am_tierpark,_zwei_l%c3%b6wengruppen_i.jpg",Q114795924,,52.4989785,13.5344278
2629122241,galerie lehr,,,,0202,11002002,,,,,,,52.4972652,13.3845184
2660991984,sonnenuhr,installation,frank von bargen,,0910,11009009,,"mosaic plaster, steel pipe, wood",1997,,Q112943551,category:sundial (frank von bargen),52.4391354,13.5995722
2689350487,gänseskulptur,sculpture,,,0309,11003003,,,,,Q115522687,,52.6332085,13.4955117
2710885583,nilpferd knautschke,statue,erwin kobbert,,1003,11010010,,concrete,,https://media04.berliner-woche.de/article/2015/01/20/6/147506_xl.jpg?1562957708,Q122900071,,52.5188821,13.6092987
2712245248,signalrot – verkehrspurpur – polarweiß,sculpture,gudrun venter,,1005,11010010,,steel,1991,https://commons.wikimedia.org/wiki/file:skulptur_signalrot_%e2%80%93_verkehrspurpur_%e2%80%93_polarwei%c3%9f_berlin_3v6.jpg,Q108595229,category:signalrot – verkehrspurpur – polarweiß (gudrun venter),52.5307554,13.6180552
2712245250,boeuf bourgignon,sculpture,ulf duschat,,1005,11010010,,steel,1993,https://commons.wikimedia.org/wiki/file:skulptur_boeuf_bourgignon_berlin_1v6.jpg,Q108593368,category:boeuf bourgignon (ulf duschat),52.5309601,13.6186406
2753451850,fette henne,,rolf szymanski,,0802,11008008,,,1984,,Q1409204,,52.4283365,13.4340648
2763457957,löwe,,georgi filin aus bulgarien,,1111,11011011,,,,,Q113833414,category:lion (georgi filin),52.5289964,13.4702411
2763461558,baumdenkmal,sculpture,michael klein,,1111,11011011,,,,,Q107527876,category:baumdenkmal (michael klein),52.5307935,13.4708932
2763597886,grabzeichen,sculpture,michael schoenholtz,,0802,11008008,,limestone,1984,,Q116209946,,52.4281798,13.4293911
2763597887,grabstelle,sculpture,peter herbrich,,0802,11008008,,"marble ,bronze,concrete",1984,,Q116394217,,52.4281722,13.4289465
2763597888,zeit-wege-zeit,sculpture,odious (künstlergruppe),,0802,11008008,,"steel,granite",1984,,Q116291666,,52.4284305,13.4281422
2763615369,plinthe,sculpture,lothar fischer,,0802,11008008,,cast_iron,1984,,,,52.4281384,13.4277257
2763615372,in der schwebe der zeit,ensemble,artur alija,,0802,11008008,,wood,1993,,Q136100890,,52.4281248,13.4235126
2763629836,katze,sculpture,torsten schlopsnies,,0802,11008008,,granite,2009,,Q115870494,,52.4279838,13.4224578
2763825709,harfe und pauke,sculpture,silvia kluge,,0802,11008008,,concrete; stainless steel,1984,,Q116374642,,52.4322054,13.4161347
2804261196,der stahlwerker,statue,gerhard thieme,,0909,11009009,,bronze,1970,,Q110224099,category:der stahlwerker (gerhard thieme),52.4615553,13.5317335
2804261241,knabe mit essnapf,sculpture,fritz cremer,,0909,11009009,,bronze,1952,,,,52.4656375,13.5448432
2837335507,alebrije,sculpture,estilo de pedro linares (1936),,0104,11001001,,,,,,,52.5080471,13.3514154
2837335508,alebrije,sculpture,estilo de pedro linares (1936),,0104,11001001,,,,,,,52.5081466,13.3513842
2840516201,denkzeichen modezentrum hausvogteiplatz,sculpture,rainer görß,,0101,11001001,,,,,Q111381378,category:denkzeichen modezentrum hausvogteiplatz,52.5132047,13.396861
2853067164,fischer mit netzen,sculpture,ursula hanke-förster,,0501,11005005,,metal,,,Q78204425,category:fischer mit netzen (ursula hanke-förster),52.5402272,13.2030661
2856148907,albrecht der bär (1100-1170),statue,,,0502,11005005,,,,,,file:albert i of brandenburg.jpg,52.5403628,13.2127545
2856612754,grenzwächter,sculpture,christian uhlig,,1001,11010010,,brick,,https://commons.wikimedia.org/wiki/file:skulptur_grenzw%c3%a4chter_von_christian_uhlig_(1991)_in_berlin-marzahn.jpg,Q96183763,category:grenzwächter (christian uhlig),52.5499474,13.5851018
2856612774,steckenpferd tanzt mit dem regenbogen,sculpture,"jan skuin, rüdiger roehl",,1001,11010010,,,,,Q107456789,file:havemannstr marzahn 110415 ama fec (45).jpg,52.5682259,13.571611
2856686321,räuberrad,sculpture,bert neumann,,0101,11001001,,steel,1994,https://commons.wikimedia.org/wiki/file:berlin-volksbuehne_am_rosa-luxemburg-platz-06-2006-gje.jpg,Q31839437,category:räuberrad,52.5264079,13.4114572
2927313833,feuerwehrmann,statue,,,0302,11003003,,muschelkalk,1938,,,file:skulptur feuerwehrmann (süd-westlich) feuerwache weißensee 6300 berlin 02.jpg,52.5564097,13.4595921
2927314654,feuerwehrmann,statue,,,0302,11003003,,muschelkalk,1938,,,file:skulptur feuerwehrmann (nord-östlich) feuerwache weißensee 6300 berlin 03.jpg,52.5566242,13.4598093
2935240711,all in internet,,,,1201,11012012,,,,,,,52.5649883,13.3236123
2936263798,der entfesselte,sculpture,siegfried krepp,,1111,11011011,,stone,1986,https://fennpfuhl.digital/img/statue/der-entfesselte.jpg.webp,Q111142327,category:deutscher widerstand gegen den faschismus (siegfried krepp),52.5292461,13.4723423
2949567745,vater mit kind,sculpture,ingeborg hunzinger,,0911,11009009,,bronze,1958,file:friedrichshagen_müggelpark_skulptur_vater_mit_kind.jpg,Q81743192,"category:vater mit kind (1958, ingeborg hunzinger)",52.4445707,13.6265849
2985100365,die grünen menschen,sculpture,erdmute und alessandro carlini,,0402,11004004,,,,,Q116483757,,52.4901363,13.3133425
2988617786,das schicksal wirkt,sculpture,raoul ratnowsky,,0506,11005005,,bronze,1977..1982,,Q123193587,,52.4630694,13.1639949
2995723891,"2,43° vorwärts geneigt",sculpture,rolf lieberknecht,,1005,11010010,,,,,Q108443509,"category:2,43° vorwärts geneigt (rolf lieberknecht)",52.5179598,13.5893794
3005740603,amor-statue,statue,,,0401,11004004,,bronze,,https://photos.app.goo.gl/aqx2mdemu3hfbxw56,,,52.524484,13.293265
3013554382,holzesel,,,,0407,11004004,,,,,,,52.4975686,13.2984174
3015494647,hans scharoun,sculpture,,,0406,11004004,,,,,,,52.5353657,13.2829092
3018974447,zur sonne,sculpture,raoul ratnowsky,,0506,11005005,,,1981/1982,,Q123195445,,52.4614499,13.1603261
3095783229,die badende,statue,ferdinand lepcke,,0606,11006006,,bronze,,,Q116312788,,52.4306065,13.1942479
3121844829,kopfbewegung,sculpture,"josefine günschel, margund smolka",,0907,11009009,,plastic;steel;aluminum,2008,,Q110425463,category:kopfbewegung (berlin-adlershof),52.4314296,13.5329979
3181885304,seelöwe,statue,willy ernst schade,,0302,11003003,,stone,1925,file:skulptur_am_weißen_see_(weißs)_zwei_seelöwen&willy_ernst_schade&1925.jpg,,category:zwei seelöwen (willy ernst schade),52.5553914,13.4612967
3269458078,sonne,sculpture,alfred paul trenkel,,0801,11008008,,bronze,,,Q114598007,,52.4772114,13.4309467
3342165275,diana mit jagdhund,statue,carl philipp glume,,1101,11011011,,sandstone,1990,,,,52.5050444,13.5231509
3342165941,terpsichore,statue,carl philipp glume,,1101,11011011,,sandstone,1987,,,,52.5054466,13.5229384
3342166117,meleager,statue,unknown,,1101,11011011,,sandstone,1989,,,,52.5055278,13.5233448
3342166489,pomona,statue,carl philipp glume,,1101,11011011,,sandstone,1988,,,,52.5058525,13.5227135
3342166620,flora,statue,carl philipp glume,,1101,11011011,,sandstone,1989,,,,52.5059337,13.5231292
3354141036,flügeltor,sculpture,reinhard haverkamp,,0401,11004004,,,,,Q110657591,,52.5125753,13.3269512
3378340880,viktoria,statue,friedrich drake,,0104,11001001,,,,https://photos.app.goo.gl/z5euhxjtytyhl4mf8,Q63341600,file:victoria goldelse siegessaeule berlin.jpg,52.5145076,13.35011
3389744527,pieta,statue,jürgen pansow,waisen straße,0101,11001001,10179,,1978,"file:berlin klostekirche, pieta - panoramio.jpg",Q111152557,category:pieta (jürgen pansow),52.518335,13.413111
3413849132,vater mit zwei kindern,statue,stephan horota,,0302,11003003,,,,,Q111007959,"category:vater mit zwei töchtern (stephan horota, berlin-weißensee)",52.5523481,13.4700591
3463835839,athena bewaffnet den krieger,sculpture,karl heinrich möller,,0101,11001001,,,,,Q24915444,,52.5174825,13.3986916
3463835840,athena unterrichtet den jungen im waffengebrauch,sculpture,hermann schievelbein,,0101,11001001,,,,,Q24915443,,52.5174668,13.3984649
3463835841,der jüngling wird von athena in neuen kampf geführt,sculpture,albert wolff,,0101,11001001,,marble,1853,file:statue on bridge over spree river (28622965171).jpg,Q24915452,category:der jüngling wird von athena in neuen kampf geführt (albert wolff),52.517767,13.3984095
