item,itemLabel,typeLabel,operatorLabel,coord,osmRelation
http://www.wikidata.org/entity/Q2519123,Vertretung des Landes Bremen beim Bund,staatliche Organisation,Bremen,Point(13.3573 52.5076),
http://www.wikidata.org/entity/Q2519123,Vertretung des Landes Bremen beim Bund,staatliche Organisation,Bremen,Point(13.3573 52.5076),
http://www.wikidata.org/entity/Q2519123,Vertretung des Landes Bremen beim Bund,staatliche Organisation,Bremen,Point(13.3573 52.5076),
http://www.wikidata.org/entity/Q2519123,Vertretung des Landes Bremen beim Bund,staatliche Organisation,Bremen,Point(13.3573 52.5076),
http://www.wikidata.org/entity/Q2519123,Vertretung des Landes Bremen beim Bund,staatliche Organisation,Bremen,Point(13.3573 52.5076),
http://www.wikidata.org/entity/Q2519132,Vertretung des Landes Mecklenburg-Vorpommern beim Bund,staatliche Organisation,Mecklenburg-Vorpommern,Point(13.3791 52.512),
http://www.wikidata.org/entity/Q2519132,Vertretung des Landes Mecklenburg-Vorpommern beim Bund,staatliche Organisation,Mecklenburg-Vorpommern,Point(13.3791 52.512),
http://www.wikidata.org/entity/Q2519132,Vertretung des Landes Mecklenburg-Vorpommern beim Bund,staatliche Organisation,Mecklenburg-Vorpommern,Point(13.3791 52.512),
http://www.wikidata.org/entity/Q2519132,Vertretung des Landes Mecklenburg-Vorpommern beim Bund,staatliche Organisation,Mecklenburg-Vorpommern,Point(13.3791 52.512),
http://www.wikidata.org/entity/Q2519132,Vertretung des Landes Mecklenburg-Vorpommern beim Bund,staatliche Organisation,Mecklenburg-Vorpommern,Point(13.3791 52.512),
http://www.wikidata.org/entity/Q2519132,Vertretung des Landes Mecklenburg-Vorpommern beim Bund,staatliche Organisation,Mecklenburg-Vorpommern,Point(13.3791 52.512),
http://www.wikidata.org/entity/Q2519132,Vertretung des Landes Mecklenburg-Vorpommern beim Bund,staatliche Organisation,Mecklenburg-Vorpommern,Point(13.3791 52.512),
http://www.wikidata.org/entity/Q2519132,Vertretung des Landes Mecklenburg-Vorpommern beim Bund,staatliche Organisation,Mecklenburg-Vorpommern,Point(13.3791 52.512),
http://www.wikidata.org/entity/Q2519132,Vertretung des Landes Mecklenburg-Vorpommern beim Bund,staatliche Organisation,Mecklenburg-Vorpommern,Point(13.3791 52.512),
http://www.wikidata.org/entity/Q2519132,Vertretung des Landes Mecklenburg-Vorpommern beim Bund,staatliche Organisation,Mecklenburg-Vorpommern,Point(13.3791 52.512),
http://www.wikidata.org/entity/Q2519132,Vertretung des Landes Mecklenburg-Vorpommern beim Bund,staatliche Organisation,Mecklenburg-Vorpommern,Point(13.3791 52.512),
http://www.wikidata.org/entity/Q2519136,Vertretung des Landes Niedersachsen beim Bund,staatliche Organisation,Niedersachsen,Point(13.3777 52.5125),
http://www.wikidata.org/entity/Q2519136,Vertretung des Landes Niedersachsen beim Bund,staatliche Organisation,Niedersachsen,Point(13.3777 52.5125),
http://www.wikidata.org/entity/Q2519136,Vertretung des Landes Niedersachsen beim Bund,staatliche Organisation,Niedersachsen,Point(13.3777 52.5125),
http://www.wikidata.org/entity/Q2519136,Vertretung des Landes Niedersachsen beim Bund,staatliche Organisation,Niedersachsen,Point(13.3777 52.5125),
http://www.wikidata.org/entity/Q2519136,Vertretung des Landes Niedersachsen beim Bund,staatliche Organisation,Niedersachsen,Point(13.3777 52.5125),
http://www.wikidata.org/entity/Q2519136,Vertretung des Landes Niedersachsen beim Bund,staatliche Organisation,Niedersachsen,Point(13.3777 52.5125),
http://www.wikidata.org/entity/Q2519136,Vertretung des Landes Niedersachsen beim Bund,staatliche Organisation,Niedersachsen,Point(13.3777 52.5125),
http://www.wikidata.org/entity/Q2519136,Vertretung des Landes Niedersachsen beim Bund,staatliche Organisation,Niedersachsen,Point(13.3777 52.5125),
http://www.wikidata.org/entity/Q2519136,Vertretung des Landes Niedersachsen beim Bund,staatliche Organisation,Niedersachsen,Point(13.3777 52.5125),
http://www.wikidata.org/entity/Q2519136,Vertretung des Landes Niedersachsen beim Bund,staatliche Organisation,Niedersachsen,Point(13.3777 52.5125),
http://www.wikidata.org/entity/Q2519136,Vertretung des Landes Niedersachsen beim Bund,staatliche Organisation,Niedersachsen,Point(13.3777 52.5125),
http://www.wikidata.org/entity/Q2519138,Vertretung des Landes Nordrhein-Westfalen beim Bund,staatliche Organisation,Nordrhein-Westfalen,Point(13.3577 52.5083),
http://www.wikidata.org/entity/Q2519138,Vertretung des Landes Nordrhein-Westfalen beim Bund,staatliche Organisation,Nordrhein-Westfalen,Point(13.3577 52.5083),
http://www.wikidata.org/entity/Q2519138,Vertretung des Landes Nordrhein-Westfalen beim Bund,staatliche Organisation,Nordrhein-Westfalen,Point(13.3577 52.5083),
http://www.wikidata.org/entity/Q2519138,Vertretung des Landes Nordrhein-Westfalen beim Bund,staatliche Organisation,Nordrhein-Westfalen,Point(13.3577 52.5083),
http://www.wikidata.org/entity/Q2519138,Vertretung des Landes Nordrhein-Westfalen beim Bund,staatliche Organisation,Nordrhein-Westfalen,Point(13.3577 52.5083),
http://www.wikidata.org/entity/Q2519138,Vertretung des Landes Nordrhein-Westfalen beim Bund,staatliche Organisation,Nordrhein-Westfalen,Point(13.3577 52.5083),
http://www.wikidata.org/entity/Q2519138,Vertretung des Landes Nordrhein-Westfalen beim Bund,staatliche Organisation,Nordrhein-Westfalen,Point(13.3577 52.5083),
http://www.wikidata.org/entity/Q2519138,Vertretung des Landes Nordrhein-Westfalen beim Bund,staatliche Organisation,Nordrhein-Westfalen,Point(13.3577 52.5083),
http://www.wikidata.org/entity/Q2519138,Vertretung des Landes Nordrhein-Westfalen beim Bund,staatliche Organisation,Nordrhein-Westfalen,Point(13.3577 52.5083),
http://www.wikidata.org/entity/Q2519138,Vertretung des Landes Nordrhein-Westfalen beim Bund,staatliche Organisation,Nordrhein-Westfalen,Point(13.3577 52.5083),
http://www.wikidata.org/entity/Q2519138,Vertretung des Landes Nordrhein-Westfalen beim Bund,staatliche Organisation,Nordrhein-Westfalen,Point(13.3577 52.5083),
http://www.wikidata.org/entity/Q2519139,Vertretung des Landes Rheinland-Pfalz in Berlin,staatliche Organisation,Rheinland-Pfalz,Point(13.3787 52.5126),
http://www.wikidata.org/entity/Q2519139,Vertretung des Landes Rheinland-Pfalz in Berlin,staatliche Organisation,Rheinland-Pfalz,Point(13.3787 52.5126),
http://www.wikidata.org/entity/Q2519139,Vertretung des Landes Rheinland-Pfalz in Berlin,staatliche Organisation,Rheinland-Pfalz,Point(13.3787 52.5126),
http://www.wikidata.org/entity/Q2519139,Vertretung des Landes Rheinland-Pfalz in Berlin,staatliche Organisation,Rheinland-Pfalz,Point(13.3787 52.5126),
http://www.wikidata.org/entity/Q2519139,Vertretung des Landes Rheinland-Pfalz in Berlin,staatliche Organisation,Rheinland-Pfalz,Point(13.3787 52.5126),
http://www.wikidata.org/entity/Q2519139,Vertretung des Landes Rheinland-Pfalz in Berlin,staatliche Organisation,Rheinland-Pfalz,Point(13.3787 52.5126),
http://www.wikidata.org/entity/Q2519139,Vertretung des Landes Rheinland-Pfalz in Berlin,staatliche Organisation,Rheinland-Pfalz,Point(13.3787 52.5126),
http://www.wikidata.org/entity/Q2519139,Vertretung des Landes Rheinland-Pfalz in Berlin,staatliche Organisation,Rheinland-Pfalz,Point(13.3787 52.5126),
http://www.wikidata.org/entity/Q2519139,Vertretung des Landes Rheinland-Pfalz in Berlin,staatliche Organisation,Rheinland-Pfalz,Point(13.3787 52.5126),
http://www.wikidata.org/entity/Q2519139,Vertretung des Landes Rheinland-Pfalz in Berlin,staatliche Organisation,Rheinland-Pfalz,Point(13.3787 52.5126),
http://www.wikidata.org/entity/Q2519139,Vertretung des Landes Rheinland-Pfalz in Berlin,staatliche Organisation,Rheinland-Pfalz,Point(13.3787 52.5126),
http://www.wikidata.org/entity/Q1478545,Vertretung des Landes Sachsen-Anhalt beim Bund,staatliche Organisation,Sachsen-Anhalt,Point(13.3795 52.521888888),
http://www.wikidata.org/entity/Q1478545,Vertretung des Landes Sachsen-Anhalt beim Bund,staatliche Organisation,Sachsen-Anhalt,Point(13.3795 52.521888888),
http://www.wikidata.org/entity/Q1478545,Vertretung des Landes Sachsen-Anhalt beim Bund,staatliche Organisation,Sachsen-Anhalt,Point(13.3795 52.521888888),
http://www.wikidata.org/entity/Q1478545,Vertretung des Landes Sachsen-Anhalt beim Bund,staatliche Organisation,Sachsen-Anhalt,Point(13.3795 52.521888888),
http://www.wikidata.org/entity/Q1478545,Vertretung des Landes Sachsen-Anhalt beim Bund,staatliche Organisation,Sachsen-Anhalt,Point(13.3795 52.521888888),
http://www.wikidata.org/entity/Q1478545,Vertretung des Landes Sachsen-Anhalt beim Bund,staatliche Organisation,Sachsen-Anhalt,Point(13.3795 52.521888888),
http://www.wikidata.org/entity/Q1478545,Vertretung des Landes Sachsen-Anhalt beim Bund,staatliche Organisation,Sachsen-Anhalt,Point(13.3795 52.521888888),
http://www.wikidata.org/entity/Q1478545,Vertretung des Landes Sachsen-Anhalt beim Bund,staatliche Organisation,Sachsen-Anhalt,Point(13.3795 52.521888888),
http://www.wikidata.org/entity/Q1478545,Vertretung des Landes Sachsen-Anhalt beim Bund,staatliche Organisation,Sachsen-Anhalt,Point(13.3795 52.521888888),
http://www.wikidata.org/entity/Q1478545,Vertretung des Landes Sachsen-Anhalt beim Bund,staatliche Organisation,Sachsen-Anhalt,Point(13.3795 52.521888888),
http://www.wikidata.org/entity/Q1478545,Vertretung des Landes Sachsen-Anhalt beim Bund,staatliche Organisation,Sachsen-Anhalt,Point(13.3795 52.521888888),
http://www.wikidata.org/entity/Q1718901,Vertretung des Landes Schleswig-Holstein beim Bund,staatliche Organisation,Schleswig-Holstein,Point(13.3781 52.5125),
http://www.wikidata.org/entity/Q1718901,Vertretung des Landes Schleswig-Holstein beim Bund,staatliche Organisation,Schleswig-Holstein,Point(13.3781 52.5125),
http://www.wikidata.org/entity/Q1718901,Vertretung des Landes Schleswig-Holstein beim Bund,staatliche Organisation,Schleswig-Holstein,Point(13.3781 52.5125),
http://www.wikidata.org/entity/Q1718901,Vertretung des Landes Schleswig-Holstein beim Bund,staatliche Organisation,Schleswig-Holstein,Point(13.3781 52.5125),
http://www.wikidata.org/entity/Q1718901,Vertretung des Landes Schleswig-Holstein beim Bund,staatliche Organisation,Schleswig-Holstein,Point(13.3781 52.5125),
http://www.wikidata.org/entity/Q1718901,Vertretung des Landes Schleswig-Holstein beim Bund,staatliche Organisation,Schleswig-Holstein,Point(13.3781 52.5125),
http://www.wikidata.org/entity/Q1718901,Vertretung des Landes Schleswig-Holstein beim Bund,staatliche Organisation,Schleswig-Holstein,Point(13.3781 52.5125),
http://www.wikidata.org/entity/Q1718901,Vertretung des Landes Schleswig-Holstein beim Bund,staatliche Organisation,Schleswig-Holstein,Point(13.3781 52.5125),
http://www.wikidata.org/entity/Q1718901,Vertretung des Landes Schleswig-Holstein beim Bund,staatliche Organisation,Schleswig-Holstein,Point(13.3781 52.5125),
http://www.wikidata.org/entity/Q1718901,Vertretung des Landes Schleswig-Holstein beim Bund,staatliche Organisation,Schleswig-Holstein,Point(13.3781 52.5125),
http://www.wikidata.org/entity/Q1718901,Vertretung des Landes Schleswig-Holstein beim Bund,staatliche Organisation,Schleswig-Holstein,Point(13.3781 52.5125),
http://www.wikidata.org/entity/Q1294562,Vertretung des Saarlandes beim Bund,staatliche Organisation,Saarland,Point(13.3792 52.5126),
http://www.wikidata.org/entity/Q1294562,Vertretung des Saarlandes beim Bund,staatliche Organisation,Saarland,Point(13.3792 52.5126),
http://www.wikidata.org/entity/Q1294562,Vertretung des Saarlandes beim Bund,staatliche Organisation,Saarland,Point(13.3792 52.5126),
http://www.wikidata.org/entity/Q1294562,Vertretung des Saarlandes beim Bund,staatliche Organisation,Saarland,Point(13.3792 52.5126),
http://www.wikidata.org/entity/Q1294562,Vertretung des Saarlandes beim Bund,staatliche Organisation,Saarland,Point(13.3792 52.5126),
http://www.wikidata.org/entity/Q1294562,Vertretung des Saarlandes beim Bund,staatliche Organisation,Saarland,Point(13.3792 52.5126),
http://www.wikidata.org/entity/Q1294562,Vertretung des Saarlandes beim Bund,staatliche Organisation,Saarland,Point(13.3792 52.5126),
http://www.wikidata.org/entity/Q1294562,Vertretung des Saarlandes beim Bund,staatliche Organisation,Saarland,Point(13.3792 52.5126),
http://www.wikidata.org/entity/Q1294562,Vertretung des Saarlandes beim Bund,staatliche Organisation,Saarland,Point(13.3792 52.5126),
http://www.wikidata.org/entity/Q1294562,Vertretung des Saarlandes beim Bund,staatliche Organisation,Saarland,Point(13.3792 52.5126),
http://www.wikidata.org/entity/Q1294562,Vertretung des Saarlandes beim Bund,staatliche Organisation,Saarland,Point(13.3792 52.5126),
